"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"2382000000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2010,1,31,77,480789,"86",19897354,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"2406800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,4,98,35837,"61",1073328.625,"GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"2426039017","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,74.80000305,41567,"84",974305.625,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2426039052","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1990,1,10,75.5,284970,"77",11828824,"AVERAGE","WOOD FRAME","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2426039119","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,3,83.80000305,116143,"77",3024478.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2426039161","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,76.69999695,44656,"68",1091162.75,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2426039259","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,82,26159,"76",677536.3125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2539800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2007,1,4,79.40000153,67910,"41",1906597,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"2557900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,3,80.69999695,22208,"46",570799.8125,NA,NA,NA,NA,NA,NA
"2559300000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2000,1,12,127,264239,"33",11258880,"GOOD","REINFORCED CONCRETE","Yes","NO HEAT","Very Irreg","Yes"
"2560300000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1982,1,33,130.6999969,231352,"11",13631685,NA,NA,NA,NA,NA,NA
"2568000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1913,1,8,70,43884,"93",1568382.25,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2569800000","Multifamily MR (5-9)","Mid-Rise Multifamily","NULL",2000,1,5,95.19999695,45715,"72",1289661.25,"AVERAGE","WOOD FRAME",NA,"WARMED AND COOLED AIR","Long Rect or Irreg",NA
"2224049087","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2005,1,4,100.9000015,32038,"52",1162226.375,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2248900000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1957,1,16,106.1999969,151680,"40",10213132,NA,NA,NA,NA,NA,NA
"2767604090","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,3,74.09999847,24032,NA,566878.3125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767604145","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,88.90000153,27553,"56",780294.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2249000340","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2014,1,6,81.5,305537,"96",9360612,"AVERAGE/GOOD","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"2249500120","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,6,67.19999695,373664,"94",7450969,"GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2254500715","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,4,121.5999985,209575,"29",5950438.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"2254501275","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1909,1,3,135.3000031,24316,"45",1241355.375,"AVERAGE","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","No"
"2663000620","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,3,67.69999695,38500,"88",1422406.25,"GOOD/EXCELLENT","WOOD FRAME","No","HOT WATER","Very Irreg","No"
"2680670000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1930,1,14,73.80000305,90000,"87",4369513.5,NA,NA,NA,NA,NA,NA
"2684000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1996,1,4,156.3999939,46184,"39",1773864.5,"AVERAGE/GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2688400000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1967,1,5,95.90000153,20598,"71",629306.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg",NA
"2688700000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2008,1,13,97.09999847,224105,NA,7945081,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"2692000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2004,1,4,57.59999847,80155,"91",1882845.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2695200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1929,1,4,100,58608,"72",4220038,NA,NA,NA,NA,NA,NA
"2695300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1994,1,6,63.20000076,32989,"94",1245197.5,NA,NA,NA,NA,NA,NA
"2724049001","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1967,1,3,109.5999985,25174,"22",878509.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2724049002","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1983,1,4,102.0999985,52228,"43",1698074.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2726500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2006,1,4,85,51405,"55",1993273,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2764700000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,6,142.1999969,66459,"41",3040924.25,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2767600820","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,4,96.80000305,44957,"71",926261.1875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767704620","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1991,1,4,100.8000031,42401,"90",1050982,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2768300150","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,3,103.3000031,31792,"67",696605,"GOOD","WOOD FRAME","Yes","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"2768300180","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1996,1,4,103.1999969,30854,"14",1014405.375,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767604205","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,4,113.1999969,24828,"28",2159932,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"2767604310","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,4,89.30000305,43380,"69",792734.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767604370","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,4,85.09999847,36248,"67",982332.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2767604660","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,108.1999969,26347,"30",907758.5,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767604780","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1989,1,5,86.80000305,53041,"83",2274920.5,"GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","No"
"2767604965","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2009,1,8,151.8999939,447755,"67",18011944,"GOOD","STRUCTURAL STEEL","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"2767700100","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1969,1,7,157.1999969,52926,"17",2979413.5,"AVERAGE","MASONRY","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2767700375","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,6,82.30000305,46070,"91",887022.875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767700765","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1993,1,6,76.09999847,40740,NA,694903.8125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767701230","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,8,45.90000153,243928,"88",6914839.5,"GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2569910000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,5,68.40000153,28879,NA,524144.6875,NA,NA,NA,NA,NA,NA
"2569930000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1997,1,4,67.40000153,20406,NA,584545.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2570280000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1910,1,6,65.30000305,34909,"90",726124.625,"AVERAGE","MASONRY","Yes","ELECTRIC","Rect or Slight Irreg",NA
"2585000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1909,1,6,76.09999847,201656,"75",4059424.75,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"2586900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2007,1,4,97.5,82486,"65",1191189.25,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"2589300006","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1959,1,3,100.4000015,45201,"60",1445538.625,"AVERAGE","WOOD FRAME","No","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"2589300045","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1962,1,3,96.59999847,43330,"47",1332927.125,"AVERAGE","WOOD FRAME","Yes","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"2607790000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1996,1,3,57.29999924,32112,"99",564988.8125,NA,NA,NA,NA,NA,NA
"2607870000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2005,1,5,89,29888,"60",1049436.25,"AVERAGE/GOOD","WOOD FRAME",NA,"ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2617480000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1992,1,10,134.6000061,31152,"34",1170864.125,NA,NA,NA,NA,NA,NA
"2617550000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1984,1,3,86.69999695,23210,"69",601818.625,NA,NA,NA,NA,NA,NA
"2646600000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,4,83.5,27533,"61",864420.875,NA,NA,NA,NA,NA,NA
"2660500400","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,3,102.6999969,30216,"53",987987.3125,"LOW COST","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","No"
"2662650000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,8,44,35364,"100",637053.1875,"GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"2767703760","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1960,1,4,69.90000153,41076,"88",913117.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2767703835","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1960,1,4,77.5,24948,"98",616130,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2770100000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,84.59999847,23728,"73",639566.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg",NA
"2770602300","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2007,1,4,99.5,42763,"58",986353.125,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2776600104","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,3,73.09999847,23835,"93",555153.125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2784100055","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,86.09999847,42260,"64",841821,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2784600070","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1910,1,3,76.5,22704,"84",1287159.25,"AVERAGE","WOOD FRAME","No","HOT WATER","Long Rect or Irreg","No"
"2770604035","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,70.40000153,28674,"84",706505.6875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2770604120","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1962,1,3,78.90000153,21240,"71",533370.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2770604820","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,89.59999847,115575,"68",4337107.5,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"2767701375","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,98.19999695,75638,"76",1568550.75,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"2767701580","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,3,74.90000153,23466,NA,442375.8125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2767701615","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1990,1,5,119.5999985,30199,"60",782494.3125,"AVERAGE","WOOD FRAME","Yes","HOT WATER-RADIANT","Rect or Slight Irreg","Yes"
"2767702915","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,6,134.5,197368,"28",8287440.5,"GOOD","WOOD FRAME","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"2767703065","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1911,1,4,47.40000153,30200,"100",698367.6875,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"2767703445","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1964,1,4,84,36000,"72",868859.8125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2909000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,4,76.90000153,75154,"70",1930938,NA,NA,NA,NA,NA,NA
"2909230000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,3,79.80000305,24156,"84",520206.6875,NA,NA,NA,NA,NA,NA
"2910700000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1975,1,3,91.30000305,79963,"13",2127534,NA,NA,NA,NA,NA,NA
"2913200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,3,68.90000153,20448,"86",448600.5,NA,NA,NA,NA,NA,NA
"2914700005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1994,1,3,76.5,46439,NA,1427294.375,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2916200013","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,65.69999695,57693,"91",1207092.75,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2918200061","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1995,1,3,106.8000031,26040,"39",885865.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2826049119","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,3,140.1000061,28392,"56",1212883.75,"GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2861400000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,3,120.8000031,24371,"10",781682.5,NA,NA,NA,NA,NA,NA
"2863000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,70.30000305,34142,"79",764832.6875,"AVERAGE/GOOD","WOOD FRAME","Yes","(unknown)","Rect or Slight Irreg",NA
"2867200000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1995,1,5,78.59999847,32927,"62",1137513.625,NA,NA,NA,NA,NA,NA
"2867400000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1979,1,27,108.5999985,117069,NA,5952875,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"2867600000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1996,1,6,73.80000305,30713,NA,783651.5,"GOOD","REINFORCED CONCRETE","No","FORCED AIR UNIT","Rect or Slight Irreg",NA
"2878900000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2003,1,6,80.80000305,125774,NA,2735056,"GOOD","MASONRY","Yes","HEAT PUMP","Very Irreg","Yes"
"2771104420","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2001,1,3,60.09999847,69881,"88",1544146.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg",NA
"2771106030","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1991,1,5,66.40000153,38255,"99",934980.875,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2771108040","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,3,87,21094,"78",584575.625,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2771600390","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1988,1,7,99.69999695,28799,"89",720516.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2923000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1992,1,4,97.69999695,34813,"83",867456.875,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Long Rect or Irreg","Yes"
"2925049047","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1961,1,4,106,23727,"57",800626.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"2925049048","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1959,1,4,98.19999695,22992,"44",719272.875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Very Irreg","No"
"2925049052","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1958,1,3,92.90000153,27852,"82",824320.1875,"AVERAGE","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2925049066","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1906,1,3,88.19999695,24560,"23",768755.125,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"2925049097","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1908,1,3,22.70000076,29970,"100",594139.125,"LOW COST","WOOD FRAME","No","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"2926049011","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1951,1,2,59.79999924,143498,"99",7405070,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"2926049021","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,4,69,227233,"84",5176196.5,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2926049023","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,4,98.69999695,123841,"65",2733003.75,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2926049034","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,3,77.5,24288,"75",599591.625,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049050","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,3,93.19999695,112424,"90",2455923.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2926049063","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,4,102.8000031,56996,"56",1364214.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049074","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,3,87.5,79014,"70",2278160,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049130","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,3,89.5,21422,"75",610744.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2902200445","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,3,52.29999924,20384,"100",653175.8125,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"2902200595","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,3,66.5,20383,NA,431815.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049148","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,82.69999695,24288,"67",639407.375,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049166","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,3,90.19999695,24552,"46",705262.125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049178","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1970,1,7,108.3000031,88340,"63",3600897.25,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
