Building ID,Address,Zip,Cohort - Sector,Cohort - Size,Verification Year,Community Area Name,Community Area Number,Ward,Latitude,Longitude,Location
172615,2835 2845 N LINCOLN AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,32,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
103052,825 835 W CORNELIA AVE,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
104993,6705 6707 N CALIFORNIA AVE,60645,Residential,"50,000 - 250,000 Sq Ft",2018,WEST RIDGE,2,50,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
105331,1511 1515 W CULLOM AVE,60613,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,47,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
105412,2255 2257 N SAWYER AVE,60647,Residential,"50,000 - 250,000 Sq Ft",2018,LOGAN SQUARE,22,32,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
172727,5300 5402 W ARMSTRONG AVE,60646,Residential,"50,000 - 250,000 Sq Ft",2018,JEFFERSON PARK,11,39,41.99946023,-87.77119606,"(41.99946023, -87.77119606)"
174118,5908 5920 W 55TH ST,60638,Residential,"50,000 - 250,000 Sq Ft",2018,GARFIELD RIDGE,56,23,41.78388279,-87.7815589,"(41.78388279, -87.7815589)"
174185,1815 1827 S MICHIGAN AVE,60616,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175085,1310 1316 E HYDE PARK BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2018,KENWOOD,39,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175113,8039 8045 S MANISTEE AVE,60617,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH CHICAGO,46,7,41.7272413,-87.55513633,"(41.7272413, -87.55513633)"
175126,7750 7752 S MUSKEGON AVE,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175199,3518 3530 N BROADWAY,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,46,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175230,931 949 E HYDE PARK BLVD,60615,Residential,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
113538,1251 1259 N STATE PKWY,60610,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,43,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
106041,1618 1624 W COLUMBIA AVE,60626,Residential,"50,000 - 250,000 Sq Ft",2018,ROGERS PARK,1,49,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
109191,5611 5613 N KENMORE AVE,60660,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,48,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
109278,8509 8525 W CATHERINE AVE,60656,Residential,"50,000 - 250,000 Sq Ft",2018,OHARE,76,41,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
114277,2818 2824 N HALSTED ST,60657,Residential,"50,000 - 250,000 Sq Ft",2018,LAKE VIEW,6,44,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
175272,401 417 E OAKWOOD BLVD,60653,Residential,"50,000 - 250,000 Sq Ft",2018,GRAND BOULEVARD,38,3,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
175384,7526 7538 S KINGSTON AVE,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175780,5020 5030 S WOODLAWN AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2018,KENWOOD,39,4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175793,811 833 E 46TH ST,60653,Residential,"50,000 - 250,000 Sq Ft",2018,KENWOOD,39,4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
173874,5400 5406 N KENMORE AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
172448,100 118 N PULASKI RD,60624,Residential,"50,000 - 250,000 Sq Ft",2018,WEST GARFIELD PARK,26,28,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
172539,2320 2330 S STATE ST,60616,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
172716,5742 5800 N PULASKI RD,60646,Residential,"50,000 - 250,000 Sq Ft",2018,NORTH PARK,13,39,41.99946023,-87.77119606,"(41.99946023, -87.77119606)"
172786,619 645 E WOODLAND PARK,60616,Residential,"50,000 - 250,000 Sq Ft",2018,DOUGLAS,35,4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
175049,7311 7339 S COTTAGE GROVE AVE,60619,Residential,"50,000 - 250,000 Sq Ft",2018,GREATER GRAND CROSSING,69,8,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
172791,828 834 S MICHIGAN AVE,60605,Residential,"50,000 - 250,000 Sq Ft",2018,LOOP,32,4,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
175190,3931 3959 W 104TH ST,60655,Residential,"50,000 - 250,000 Sq Ft",2018,MOUNT GREENWOOD,74,19,41.69526206,-87.70150652,"(41.69526206, -87.70150652)"
175244,2645 2657 W LAWRENCE AVE,60625,Residential,"50,000 - 250,000 Sq Ft",2018,LINCOLN SQUARE,4,40,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
175267,1817 1835 W NORWOOD ST,60660,Residential,"50,000 - 250,000 Sq Ft",2018,WEST RIDGE,2,40,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
175185,1949 1959 E 71ST ST,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,5,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175461,1818 1828 E 72ND ST,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175521,5460 5470 S HARPER AVE,60615,Residential,"50,000 - 250,000 Sq Ft",2018,HYDE PARK,41,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
175743,3000 3030 W MARQUETTE RD,60629,Residential,"50,000 - 250,000 Sq Ft",2018,CHICAGO LAWN,66,17,41.77517105,-87.71389848,"(41.77517105, -87.71389848)"
175781,7236 7238 S YATES BLVD,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
175819,5638 5646 N CLARK ST,60660,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,40,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
173975,2401 2421 E 75TH ST,60649,Residential,"50,000 - 250,000 Sq Ft",2018,SOUTH SHORE,43,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
102550,809 817 W EASTWOOD AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2018,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
173781,4251 4259 W IRVING PARK RD,60641,Residential,"50,000 - 250,000 Sq Ft",2018,IRVING PARK,16,45,41.94615136,-87.74707694,"(41.94615136, -87.74707694)"
131428,217 235 W HURON ST,60654,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89198218,-87.63699623,"(41.89198218, -87.63699623)"
105012,1016 1030 W BALMORAL AVE,60640,Residential,"50,000 - 250,000 Sq Ft",2018,EDGEWATER,77,48,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
173810,4504 4510 N HAZEL ST,60640,Residential,"50,000 - 250,000 Sq Ft",2018,UPTOWN,3,46,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
113146,4101 4115 S MICHIGAN AVE,60653,Residential,"50,000 - 250,000 Sq Ft",2018,GRAND BOULEVARD,38,3,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
251996,1600 S Prairie Ave,60616,Residential,"> 250,000 Sq Ft",2018,NEAR SOUTH SIDE,33,3,41.85994896,-87.62127871,"(41.85994896, -87.62127871)"
252013,900 N Franklin St,60610,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,27,41.89935826,-87.63609615,"(41.89935826, -87.63609615)"
252024,9535 S Loomis St,60643,Commercial,"50,000 - 250,000 Sq Ft",2018,WASHINGTON HEIGHTS,73,21,41.72018758,-87.65671845,"(41.72018758, -87.65671845)"
252023,1309 W 95th St,60643,Commercial,"50,000 - 250,000 Sq Ft",2018,WASHINGTON HEIGHTS,73,21,41.721234,-87.655052,"(41.721234, -87.655052)"
252028,2130 W Fulton St,60612,Commercial,"50,000 - 250,000 Sq Ft",2018,NEAR WEST SIDE,28,27,41.886754,-87.680033,"(41.886754, -87.680033)"
252027,8130 S California Ave,60652,Commercial,"50,000 - 250,000 Sq Ft",2018,ASHBURN,70,18,41.74503507,-87.69334699,"(41.74503507, -87.69334699)"
252030,100 E Chestnut,60611,Residential,"50,000 - 250,000 Sq Ft",2018,NEAR NORTH SIDE,8,42,41.89857555,-87.62561977,"(41.89857555, -87.62561977)"
