BBL,StreetNumber,StreetName,Boroguth,ZipCode_ll84,SourceEUI,WeatherNormalizedSourceEUI,ENERGYSTARScore,Reported_Property_FloorArea_Building,DOF_Property_FloorArea_Buildngs_and_Parking,Primary_Property_Type_Self_Selected,DOF_Number_of_Buildings,TotalEnergy,Borough,Block,Lot,ZipCode_pluto,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,YearAlter1,YearAlter2,BldgFront,BldgDepth,AreaUnitPrice
1009440001,710,2 AVENUE,MANHATTAN,10016,97.1,93.7,,128359,122247,Multifamily Housing,2,11870183.7,MN,944,1,10016,310 EAST 38 STREET,4,122207,D6,13211550,2367000,9875,1,16,159,154,3960,118247,1928,0,0,100,88,108.10796435556065
2032110009,2170,UNIVERSITY AVENUE,BRONX,10453,103.6,101.4,76,144062,141800,Multifamily Housing,1,14690480,BX,3211,9,10453,2170 UNIVERSITY AVENUE,4,141800,D6,2274300,132750,29475,1,6,112,111,11800,130000,1959,0,0,225,97,16.038787023977434
3011700001,50,PLAZA ST EAST,BROOKLYN,11238,106.4,101.4,83,91574,84530,Multifamily Housing,1,8993992,BK,1170,1,11238,50 PLAZA ST EAST,3,84530,D4,4757850,324000,11071,1,12,50,49,750,83780,1925,0,0,103.08,90,56.28593398793328
2033430359,3345,RESERVOIR OVAL WEST,BRONX,10467,101,97.5,82,80031,77700,Multifamily Housing,1,7847700,BX,3343,359,10467,3345 RESERVOIR OVAL WEST,3,77700,D1,1638000,86400,14700,1,6,55,55,0,77700,1930,0,0,150.83,79.42,21.08108108108108
3012870039,1040,CARROLL STREET,BROOKLYN,11225,133.5,129.5,49,60939,60939,Multifamily Housing,1,8135356.5,BK,1287,39,11225,1040 CARROLL STREET,3,60939,D4,1755000,206550,13100,1,6,65,59,4800,56139,1927,0,0,100,121,28.79929109437306
1013147501,235,EAST   40 STREET,MANHATTAN,10016,212.2,203.8,,278482,385721,Multifamily Housing,1,81849996.2,MN,1314,7501,10016,235 EAST 40 STREET,4,295086,RM,48797121,9990001,26712,2,41,362,361,34560,260526,1986,0,0,0,0,165.3657611679307
2031970001,2280,GRAND AVENUE,BRONX,10468,114.1,110.4,,56882,53662,Multifamily Housing,1,6122834.2,BX,3197,1,10468,2280 GRAND AVENUE,4,53662,D7,1624950,135000,10000,1,6,55,50,5366,48296,1927,0,0,100,90,30.2812045767955
3010600008,3,PLAZA ST WEST,BROOKLYN,11217,122.3,118.5,37,68132,64125,Multifamily Housing,1,7842487.5,BK,1060,8,11217,3 PLAZA ST WEST,3,64125,D4,3693150,127350,5288,1,16,60,57,1500,62625,1928,0,0,45.67,94.67,57.59298245614035
2033490027,3165,DECATUR AVENUE,BRONX,10467,101.9,98.3,76,80649,78300,Multifamily Housing,1,7978770,BX,3349,27,10467,3165 DECATUR AVENUE,3,78300,D1,1342350,96300,15000,1,6,61,61,0,78300,1928,0,0,150,87,17.14367816091954
1020580047,310,CONVENT AVENUE,MANHATTAN,10031,107.5,103.4,96,56831,55176,Multifamily Housing,1,5931420,MN,2058,47,10031,310 CONVENT AVENUE,3,55176,D1,1035000,125100,12490,1,6,37,37,0,55176,1925,0,0,99,111,18.758155719878207
3002360001,160,HENRY STREET,BROOKLYN,11201,114,109.2,28,73040,66400,Multifamily Housing,1,7569600,BK,236,1,11201,160 HENRY STREET,3,66400,D4,4925700,350100,9089,1,10,38,38,0,66400,1924,0,0,69.25,115,74.18222891566265
1020700012,35,HAMILTON PLACE,MANHATTAN,10031,99.5,96.1,,111447,103192,Multifamily Housing,1,10267604,MN,2070,12,10031,35 HAMILTON PLACE,4,103192,D7,3128850,173250,28000,2,7,94,93,640,102552,1922,1986,1993,208,106,30.320664392588572
4020907501,97-12,63 DRIVE,QUEENS,11374,132,128.9,,72723,82378,Multifamily Housing,1,10873896,QN,2090,7501,11374,97-12 63 DRIVE,4,69403,RM,3588740,425701,19990,1,12,82,73,18472,50931,1992,0,0,0,0,51.7087157615665
2028660009,54,WEST  174 STREET,BRONX,10453,133.2,129.1,51,59384,57100,Multifamily Housing,1,7605720,BX,2866,9,10453,54 WEST 174 STREET,3,57100,D1,1268550,60750,13500,1,6,59,59,0,57100,1928,0,0,75,100,22.21628721541156
2033560140,3539,DECATUR AVENUE,BRONX,10467,113.4,110.6,71,65342,63790,Multifamily Housing,1,7233786,BX,3356,140,10467,3539 DECATUR AVENUE,4,63790,D7,1229400,105750,15160,1,7,56,55,4770,59020,1959,0,0,122,99,19.272613262266812
2033050001,2851,VALENTINE AVENUE,BRONX,10458,119.9,117.6,,55650,53e3,Multifamily Housing,1,6354700,BX,3305,1,10458,2851 VALENTINE AVENUE,2,53000,C7,1580850,216000,12000,1,6,59,53,3000,50000,1922,0,0,100,99,29.827358490566038
1007990035,101,WEST   23 STREET,MANHATTAN,10011,192,186.9,7,94319,94835,Multifamily Housing,1,18208320,MN,799,35,10010,101 WEST 23 STREET,3,94835,D4,9139500,2466000,19738,1,6,84,80,35200,59635,1958,0,0,123.42,125,96.37264722939842
2045980007,3204,HOLLAND AVENUE,BRONX,10467,118,111.6,,69229,65310,Multifamily Housing,1,7706580,BX,4598,7,10467,3204 HOLLAND AVENUE,4,65310,D7,1762650,82800,15000,1,6,75,67,4200,61110,1931,0,0,87,150,26.98897565457051
3001337501,306,GOLD STREET,BROOKLYN,11201,144.2,140,25,348411,375600,Multifamily Housing,1,54161520,BK,133,7501,11201,306 GOLD STREET,4,304647,RM,31256866,266310,11832,1,40,304,302,32791,271856,2005,0,0,100,139,102.60027507246092
4014570001,83-12,35 AVENUE,QUEENS,11372,129.5,,78,85002,85002,Multifamily Housing,1,11007759,QN,1457,1,11372,83-12 35 AVENUE,3,85002,D4,2086650,490500,21800,1,6,66,66,0,85002,1937,0,0,100,203,24.548245923625327
2025320015,1344,UNIVERSITY AVENUE,BRONX,10452,84.4,82.2,97,55e3,55e3,Multifamily Housing,1,4642e3,BX,2532,15,10452,1344 UNIVERSITY AVENUE,2,55000,C1,1311750,118350,17500,1,5,52,52,0,55000,1926,0,0,125,88,23.85
2024530035,1226,SHERMAN AVENUE,BRONX,10456,55.9,55.7,100,67114,67114,Multifamily Housing,1,3751672.6,BX,2453,35,10456,1226 SHERMAN AVENUE,3,67114,D1,1807650,60300,15000,1,6,61,61,0,67114,1927,1995,0,150,87,26.93402270763179
4092090049,83-84,116 STREET,QUEENS,11418,95.2,93.6,82,66600,66600,Multifamily Housing,1,6340320,QN,9209,49,11418,83-84 116 STREET,3,66600,D4,1887300,175950,16625,1,6,58,58,0,66600,1930,0,0,122,91,28.33783783783784
2028720331,1515,MACOMBS ROAD,BRONX,10452,122.2,118.4,55,119706,111875,Multifamily Housing,1,13671125,BX,2872,331,10452,1515 MACOMBS ROAD,3,111875,D1,1884600,123300,30840,1,7,109,109,0,111875,1931,0,0,308.5,118.75,16.845586592178773
3073970085,1200,GRAVESEND NECK ROAD,BROOKLYN,11229,117.8,115.1,,74953,70710,Multifamily Housing,1,8329638,BK,7397,85,11229,1200 GRAVESEND NECK ROAD,3,70710,D4,2244150,299250,20120,1,6,72,69,2500,68210,1963,0,0,185,99,31.73737802291048
2024310001,1230,TELLER AVENUE,BRONX,10456,139,134.6,56,73724,73724,Multifamily Housing,1,10247636,BX,2431,1,10456,1230 TELLER AVENUE,3,73724,D3,2123550,40050,12500,1,8,79,79,0,73724,1941,0,0,125,83,28.80405295426184
2054810048,3255,RANDALL AVENUE,BRONX,10465,166.5,159.4,24,57432,55800,Multifamily Housing,1,9290700,BX,5481,48,10465,3255 RANDALL AVENUE,3,55800,D4,1941750,168750,26600,1,6,65,65,0,55800,1965,0,0,130,65,34.79838709677419
2024530041,1240,SHERMAN AVENUE,BRONX,10456,127.3,124.2,62,63535,63535,Multifamily Housing,1,8088005.5,BX,2453,41,10456,1240 SHERMAN AVENUE,3,63535,D1,1398150,59850,14200,1,6,59,59,0,63535,1927,0,0,142,87,22.005980955378924
2028090005,1916,GRAND CONCOURSE,BRONX,10457,121.2,118.3,71,6e4,6e4,Multifamily Housing,1,7272e3,BX,2809,5,10457,1916 GRAND CONCOURSE,2,60000,C7,1168650,123750,13750,1,5,51,50,1200,58800,1922,2004,0,104,104,19.4775
2036730001,1998,BRUCKNER BOULEVARD,BRONX,10473,264.2,263.9,54,230671,372080,Retail Store,4,98303536,BX,3673,1,10473,1998 BRUCKNER BOULEVARD,5,330240,K6,24661800,6661800,593357,3,2,35,0,330240,0,1965,1994,2015,590,105,74.67841569767442
1015230034,1680,3 AVENUE,MANHATTAN,10128,146.8,143.8,,219312,242158,Multifamily Housing,1,35548794.4,MN,1523,34,10128,1680 3 AVENUE,4,242158,D6,28948950,2686500,17566,1,29,253,252,25395,216762,1980,0,0,122,91,119.5457098258162
1000167509,21,SOUTH END AVENUE,MANHATTAN,10280,188,186.3,12,225262,237270,Multifamily Housing,1,44606760,MN,16,7509,10280,21 SOUTH END AVENUE,4,195560,RM,32914806,6346802,45203,1,9,184,182,32279,162483,1988,0,0,0,0,168.3105236244631
1015330001,201,EAST   87 STREET,MANHATTAN,10128,146.6,143.4,53,482886,510307,Multifamily Housing,1,74811006.2,MN,1533,1,10128,201 EAST 87 STREET,4,510306,D6,80870850,11610000,35722,1,30,419,411,75191,435114,1975,0,0,195,198,158.4752089922517
2040850180,1695,EASTCHESTER ROAD,BRONX,10461,433.6,430.3,,79098,140322,Medical Office,3,60843619.2,BX,4085,180,10461,1695 EASTCHESTER ROAD,5,140322,O2,14518800,1044000,66276,2,6,15,0,140322,0,1990,2000,0,140,106,103.46773848719374
2056100006,500,BRUSH AVENUE,BRONX,10465,249.5,,,6e4,88812,Distribution Center,1,22158594,BX,5610,6,10465,500 BRUSH AVENUE,6,88812,E9,4661100,906750,80600,1,2,5,0,88812,0,1988,0,0,220,300,52.48277259829753
1008160007,53,WEST   14 STREET,MANHATTAN,10011,145,141,,277199,31e4,Multifamily Housing,1,4495e4,MN,816,7,10011,53 WEST 14 STREET,4,310000,D6,21816000,2277000,20375,2,20,245,239,35000,275000,1965,1984,0,120,192,70.3741935483871
1001327501,275,GREENWICH STREET,MANHATTAN,10007,171.6,169.7,14,147750,272896,Multifamily Housing,2,46828953.6,MN,132,7501,10007,275 GREENWICH STREET,4,119928,RM,23411693,5214527,27901,1,11,129,128,10125,109803,1987,0,0,0,0,195.214570408912
1009130028,251,EAST   32 STREET,MANHATTAN,10016,209,210.8,5,146800,175e3,Multifamily Housing,1,36575e3,MN,913,28,10016,251 EAST 32 STREET,3,175000,D4,18407250,1561950,12344,1,20,167,164,13500,161500,1964,1983,0,80,123,105.18428571428572
3088210001,2209,KNAPP STREET,BROOKLYN,11229,117.6,115.4,50,175e3,174580,Multifamily Housing,3,20530608,BK,8821,1,11229,2209 KNAPP STREET,3,174580,D4,5829300,692550,78644,3,6,162,162,0,174580,1951,0,0,65,153,33.39042272883492
1013977505,140,EAST   63 STREET,MANHATTAN,10065,293.4,289.4,,190301,176290,Multifamily Housing,1,51723486,MN,1397,7505,10065,140 EAST 63 STREET,4,175623,RM,29769307,5400008,13137,1,23,88,86,47448,128175,1927,2005,0,112.33,120,169.50688121715265
3086800001,40,BRIGHTON 1 STREET,BROOKLYN,11235,140.9,138.2,20,434614,437860,Multifamily Housing,1,61694474,BK,8680,1,11235,40 BRIGHTON 1 STREET,3,437860,D4,13892850,1025100,77620,1,16,448,448,0,437860,1963,1994,0,151,77,31.728977298679943
1001377502,295,GREENWICH STREET,MANHATTAN,10007,172.2,169.5,15,125200,272896,Multifamily Housing,2,46992691.2,MN,137,7502,10007,295 GREENWICH STREET,4,103856,RM,20163157,4874477,27901,1,11,128,127,10125,93731,1987,0,0,0,0,194.14532622092128
1010920007,633,WEST   44 STREET,MANHATTAN,10036,106.5,102.2,,229175,211175,Self-Storage Facility,1,22490137.5,MN,1092,7,10036,633 WEST 44 STREET,6,211175,E7,11055600,2985750,34025,2,6,1,0,211175,0,1950,2015,0,180,124,52.35278797206109
1000167510,99,BATTERY PLACE,MANHATTAN,10280,135.7,134.4,,296200,348953,Multifamily Housing,1,47352922.1,MN,16,7510,10280,99 BATTERY PLACE,4,251929,RM,43992729,5982759,24167,1,28,294,293,7464,244465,1988,0,0,0,0,174.62352091263807
1000167501,377,RECTOR PLACE,MANHATTAN,10280,127.3,125.2,,199141,220821,Multifamily Housing,1,28110513.3,MN,16,7501,10280,377 RECTOR PLACE,4,179174,RM,29858403,5089051,16951,1,25,239,238,1092,177488,1985,0,0,0,0,166.64473082031992
1000167505,380,RECTOR PLACE,MANHATTAN,10280,173.1,171,,235366,257092,Multifamily Housing,1,44502625.2,MN,16,7505,10280,380 RECTOR PLACE,4,203837,RM,41795555,6131712,23910,1,26,247,246,1177,202660,1987,0,0,0,0,205.04400574969216
3051077501,54,VERONICA PLACE,BROOKLYN,11226,36.4,36.4,100,62e3,68853,Multifamily Housing,1,2506249.2,BK,5107,7501,11226,54 VERONICA PLACE,2,68853,R3,913532,44792,65968,12,2,72,72,0,68853,1988,0,0,0,0,13.267860514429291
1000167508,200,RECTOR PLACE,MANHATTAN,10280,150.3,146.5,,517639,590974,Multifamily Housing,1,88823392.2,MN,16,7508,10280,200 RECTOR PLACE,4,429199,RM,82545785,11232003,37248,1,44,547,545,4750,423839,1987,0,0,0,0,192.32520346039948
1014197502,200,EAST   65 STREET,MANHATTAN,10065,167.3,166,55,667277,460334,Multifamily Housing,1,77013878.2,MN,1419,7502,10065,200 EAST 65 STREET,4,458574,RM,79042058,11686507,46191,1,50,296,295,142151,316423,1987,0,0,0,0,172.36489203487332
4002200009,37-11,QUEENS BOULEVARD,QUEENS,11101,274.5,270.7,69,75e3,54790,Medical Office,1,15039855,QN,220,9,11101,37-11 QUEENS BOULEVARD,8,54790,I9,3636000,720000,40000,1,2,2,0,54790,0,1925,2001,1995,200,225,66.36247490417959
1011157503,30,WEST   63 STREET,MANHATTAN,10023,195.1,191.8,15,548751,687320,Multifamily Housing,1,134096132,MN,1115,7503,10023,30 WEST 63 STREET,4,588256,RM,82158326,21413244,38149,1,33,472,464,95485,492771,1979,0,0,89,232,139.66423801882175
3010590055,225,LINCOLN PLACE,BROOKLYN,11217,74.2,71.9,99,70042,70042,Multifamily Housing,1,5197116.4,BK,1059,55,11217,225 LINCOLN PLACE,3,70042,D4,3712950,306450,12994,1,6,56,56,0,70042,1920,1971,0,99,118,53.010336655149764
1012590054,30,WEST   44 STREET,MANHATTAN,10036,234.7,,69,59e3,59429,Hotel,1,13947986.3,MN,1259,54,10036,30 WEST 44 STREET,5,59429,H5,6044850,1133550,5038,1,14,1,0,0,0,1901,1993,0,50,99,101.71549243635262
1000167506,280,RECTOR PLACE,MANHATTAN,10280,138.1,135.5,,111398,106631,Multifamily Housing,1,14725741.1,MN,16,7506,10280,280 RECTOR PLACE,4,81667,RM,14453103,2378692,15000,1,9,122,121,502,81165,1985,0,0,0,0,176.9760490773507
3002340008,1,PIERREPONT STREET,BROOKLYN,11201,123.2,121.2,9,80898,75120,Multifamily Housing,1,9254784,BK,234,8,11201,1 PIERREPONT STREET,3,75120,D4,4260600,450000,10650,1,13,26,26,0,75120,1924,0,0,105,65,56.71725239616613
1012507503,317,WEST   89 STREET,MANHATTAN,10024,110.6,105.9,92,60480,60480,Multifamily Housing,1,6689088,MN,1250,7503,10024,317 WEST 89 STREET,3,48508,R4,7338603,429301,8058,1,9,24,24,0,48508,1920,0,0,80,85,151.28644759627278
1008900005,15,PARK AVENUE,MANHATTAN,10016,200.1,186.4,,71115,71115,Multifamily Housing,1,14230111.5,MN,890,5,10016,15 PARK AVENUE,4,71115,D6,11234700,2349000,8754,2,16,102,100,3000,68115,1924,1988,0,76,60,157.97932925543134
2057910388,511,WEST  235 STREET,BRONX,10463,135.3,132.5,,63e3,64e3,Multifamily Housing,1,8659200,BX,5791,388,10463,511 WEST 235 STREET,4,64000,D7,2125350,275850,20425,2,7,55,51,3500,60500,1936,0,0,68,152,33.20859375
2057930467,3555,OXFORD AVENUE,BRONX,10463,115.6,115.4,71,70053,72553,Multifamily Housing,1,8387126.8,BX,5793,467,10463,3555 OXFORD AVENUE,3,72553,D1,2509650,300600,16700,1,6,57,57,0,72553,1960,0,0,143,95,34.59057516574091
1008180041,110,5 AVENUE,MANHATTAN,10011,143.1,142,88,176867,148940,Office,1,21313314,MN,818,41,10011,110 5 AVENUE,5,148940,O6,39649500,5400000,14525,1,11,8,0,148940,0,1900,2012,1987,92,156,266.2112259970458
1008330006,1255,BROADWAY,MANHATTAN,10001,135,,88,14e4,120882,Office,1,16319070,MN,833,6,10001,1255 BROADWAY,5,120882,O6,14009400,4590000,10872,1,11,54,0,120882,0,1909,1987,0,85,165,115.8931850895915
1022150465,1,MARBLE HILL AVENUE,BRONX,10463,165.1,159.3,20,77820,77820,Multifamily Housing,1,12848082,MN,2215,465,10463,1 MARBLE HILL AVENUE,3,77820,D1,1922850,194850,18050,1,6,84,84,0,77820,1927,1988,0,131,101,24.708943716268312
1014110001,843,PARK AVENUE,MANHATTAN,10075,548.3,544.9,34,873e3,775241,Hospital (General Medical & Surgical),5,425064640.3,MN,1411,1,10021,855 PARK AVENUE,8,775241,I1,117983250,38790000,81503,9,14,1,0,775241,0,1930,1959,2014,195.92,203.33,152.18912570413588
1000650007,15,MAIDEN LANE,MANHATTAN,10038,148.4,143.1,89,144200,124910,Office,1,18536644,MN,65,7,10038,15 MAIDEN LANE,5,124910,O4,11677950,2038500,9066,1,20,52,0,124910,0,1908,0,0,72,149,93.49091345768953
1015120059,124,EAST   84 STREET,MANHATTAN,10028,36.9,36.7,100,107682,51744,Multifamily Housing,1,1909353.6,MN,1512,59,10028,124 EAST 84 STREET,3,51744,D4,5298300,819000,7832,1,9,37,34,1500,50244,1924,1981,0,77,84,102.39448051948052
1011840028,5,RIVERSIDE DRIVE,MANHATTAN,10023,107.4,107.6,66,57e3,127782,Multifamily Housing,1,13723786.8,MN,1184,28,10023,5 RIVERSIDE DRIVE,3,127782,D4,12635100,2137500,8775,1,19,100,100,0,127782,1936,0,0,103,100,98.880123961121285
1000520021,120,LIBERTY STREET,MANHATTAN,10006,152.5,147.3,11,57945,57945,Multifamily Housing,1,8836612.5,MN,52,21,10006,120 LIBERTY STREET,4,57945,D7,3028500,900000,5166,1,13,22,21,7500,50445,1900,1980,0,45,110,52.26507895418069
1000167511,2,SOUTH END AVENUE,MANHATTAN,10280,198.4,196.4,17,149637,189273,Multifamily Housing,1,37551763.2,MN,16,7511,10280,2 SOUTH END AVENUE,4,157584,RM,26801114,3560413,29850,2,9,165,163,33013,124571,1990,0,0,0,0,170.07509645649304
1012407502,220,WEST   93 STREET,MANHATTAN,10025,129,124.4,,125967,123497,Multifamily Housing,1,15931113,MN,1240,7502,10025,220 WEST 93 STREET,4,103516,RM,13564800,1934999,10071,1,15,63,58,5898,97618,1926,2004,0,90,100,131.0406120792921
1000710001,156,FRONT STREET,MANHATTAN,10038,143.7,139.6,31,59340,52969,Multifamily Housing,1,7611645.3,MN,71,1,10038,156 FRONT STREET,4,52969,D7,6344100,1890000,9026,2,9,66,63,2014,50955,1930,1979,0,79.42,95,119.77005418263512
1018917502,905,WEST END AVENUE,MANHATTAN,10025,103.1,100.9,92,136348,132377,Multifamily Housing,1,13648068.7,MN,1891,7502,10025,905 WEST END AVENUE,3,101838,R4,7834954,1079102,11606,1,13,53,53,0,101838,1920,0,0,115,100,76.93546613248493
1018520001,181,WEST   97 STREET,MANHATTAN,10025,100.3,97.9,,183535,204468,Multifamily Housing,1,20508140.4,MN,1852,1,10025,181 WEST 97 STREET,3,204468,D3,4538250,1809000,22793,1,16,141,140,1025,203443,1965,0,0,55,190,22.195404659897882
1013250024,963,2 AVENUE,MANHATTAN,10022,156.7,156.5,,215395,206945,Multifamily Housing,1,32428281.5,MN,1325,24,10022,963 2 AVENUE,3,206945,D4,24000750,3388950,15062,1,20,195,191,7500,199445,1960,1983,0,101,146,115.97646717726933
1012300043,2290,BROADWAY,MANHATTAN,10024,130.3,124.4,,165452,165452,Multifamily Housing,1,21558395.6,MN,1230,43,10024,2290 BROADWAY,4,165452,D6,15702300,4815000,14375,1,17,125,120,4200,161252,1924,1981,0,102,140,94.90547107318135
1021790099,499,FT WASHINGTON AVENUE,MANHATTAN,10033,129.1,125.8,,50770,50770,Multifamily Housing,1,6554407,MN,2179,99,10033,499 FT WASHINGTON AVENUE,4,50770,D7,2893500,173250,10900,1,6,50,47,1000,49770,1920,1986,0,101,105,56.9923182982076
1013417505,865,1 AVENUE,MANHATTAN,10017,100.8,100.5,,82e3,82e3,Multifamily Housing,1,8265600,MN,1341,7505,10017,865 1 AVENUE,4,71206,RM,8668803,1966499,7350,1,16,84,81,2089,69117,1930,1980,0,75,80,121.74259191641154
1015420019,333,EAST   79 STREET,MANHATTAN,10075,126,122.4,,416760,431e3,Multifamily Housing,1,54306e3,MN,1542,19,10075,333 EAST 79 STREET,3,431000,D4,36989550,7335000,33944,1,21,452,440,16000,415000,1961,0,0,98.83,191.33,85.82262180974477
1015847501,170,EAST END AVENUE,MANHATTAN,10128,174.8,171.8,18,310366,3e5,Multifamily Housing,1,5244e4,MN,1584,7501,10128,170 EAST END AVENUE,4,280670,RM,36461004,6615009,29407,1,19,97,96,31572,249098,2005,0,0,202,146,129.90702248191826
1014127502,188,EAST   78 STREET,MANHATTAN,10075,167.8,164.6,,208514,197442,Multifamily Housing,1,33130767.6,MN,1412,7502,10075,188 EAST 78 STREET,4,197415,RM,42387752,4896002,17304,2,31,74,72,31478,165787,2000,0,0,0,0,214.71393764404934
1011440001,261,AMSTERDAM AVENUE,MANHATTAN,10023,105.6,105.6,,111997,111997,Multifamily Housing,1,11826883.2,MN,1144,1,10023,261 AMSTERDAM AVENUE,4,111997,D6,14480550,3217500,12055,1,12,96,89,10141,101856,1906,1963,0,92.25,118,129.2940882345063
1011440061,269,AMSTERDAM AVENUE,MANHATTAN,10023,109.5,109.5,,110770,110770,Multifamily Housing,1,12129315,MN,1144,61,10023,269 AMSTERDAM AVENUE,4,110770,D6,14601150,3240000,12174,1,12,80,75,9000,101770,1906,1963,0,102,119,131.81502211790195
1008510013,21,EAST   22 STREET,MANHATTAN,10010,151.6,145.6,26,153754,149276,Multifamily Housing,1,22630241.6,MN,851,13,10010,21 EAST 22 STREET,3,149276,D4,21605400,2718000,14382,1,12,135,134,10000,139276,1911,1981,0,145,85,144.7345855998285
1022500058,600,WEST  218 STREET,MANHATTAN,10034,134.2,123.7,,111174,124174,Multifamily Housing,1,16664150.8,MN,2250,58,10034,600 WEST 218 STREET,4,124174,D7,4725900,283950,22550,1,6,110,108,2000,122173,1936,0,0,142,157,38.058691835649974
1014970028,45,EAST   85 STREET,MANHATTAN,10028,103.1,99.2,,109200,104e3,Multifamily Housing,1,10722400,MN,1497,28,10028,45 EAST 85 STREET,3,104000,D4,11428650,2700000,16908,1,9,48,45,5850,98150,1925,1989,0,166,83,109.89086538461538
4001980001,47-50,41 STREET,QUEENS,11104,133,131.5,,70540,70540,Multifamily Housing,1,9381820,QN,198,1,11104,47-50 41 STREET,4,70540,D7,2421900,540000,15000,1,6,63,60,4000,66540,1938,0,0,150,85,34.33371136943578
1007210007,415,WEST   23 STREET,MANHATTAN,10011,132.4,132.4,49,801e3,950200,Multifamily Housing,10,125806480,MN,721,7,10011,415 WEST 23 STREET,3,975170,D9,93384900,4347000,108625,10,17,959,921,64170,911000,1934,1982,0,110,52,95.76268753140478
1015820034,530,EAST   86 STREET,MANHATTAN,10028,118.5,118.3,59,124460,120835,Multifamily Housing,1,14318947.5,MN,1582,34,10028,530 EAST 86 STREET,3,120835,D4,11558700,2119500,14771,1,15,46,46,0,120835,1928,0,0,115,80,95.65688749120702
4030950081,94-01,64 ROAD,QUEENS,11374,115.5,111.7,61,70551,68496,Multifamily Housing,1,7911288,QN,3095,81,11374,94-01 64 ROAD,4,68496,D7,2752200,188100,16000,1,6,67,66,1296,67200,1938,1999,0,157,87,40.180448493342674
4024740022,51-15,VAN KLEECK STREET,QUEENS,11373,176.1,171.9,28,65841,74600,Multifamily Housing,1,13137060,QN,2474,22,11373,51-15 VAN KLEECK STREET,3,74600,D1,2794050,477000,27125,1,6,88,88,0,74600,1960,0,0,211,140,37.45375335120644
4031710001,101-01,BOOTH STREET,QUEENS,11375,131.1,127.5,,56567,61242,Multifamily Housing,1,8028826.2,QN,3171,1,11375,101-01 BOOTH STREET,3,61242,D1,3023550,696600,17200,1,6,62,62,0,61242,1954,0,0,120,140,49.37053002841187
3023327502,22,NORTH    6 STREET,BROOKLYN,11249,162.3,159.6,25,365596,632007,Multifamily Housing,2,102574736.1,BK,2332,7502,11249,22 NORTH 6 STREET,4,365596,RX,28808916,557147,77970,1,15,513,360,42962,322634,2008,0,0,66.92,330,78.79986651932734
1004820016,72,SPRING STREET,MANHATTAN,10012,196,,79,13e4,109377,Office,1,21437892,MN,482,16,10012,72 SPRING STREET,5,109377,O6,20715750,3748500,9600,1,12,15,0,109377,0,1907,2016,2011,100,90,189.3976795852876
4050250050,144-67,41 AVENUE,QUEENS,11355,137.2,132.6,60,167560,200548,Multifamily Housing,1,27515185.6,QN,5025,50,11355,144-67 41 AVENUE,3,200548,D1,6728400,801000,52500,1,6,208,208,11708,188840,1962,0,0,348,126,33.55007280052656
4031730013,101-06,67 DRIVE,QUEENS,11375,125.9,122.7,67,72025,70910,Multifamily Housing,1,8927569,QN,3173,13,11375,101-06 67 DRIVE,3,70910,D3,3075300,693000,17116,1,7,61,61,0,70910,1949,0,0,84,153,43.36905937103371
5005890053,610,VICTORY BOULEVARD,STATEN ISLAND,10301,110.9,110.9,77,65100,72600,Multifamily Housing,1,8051340,SI,589,53,10301,610 VICTORY BOULEVARD,3,72600,D1,2039400,442800,24600,1,6,72,72,0,72600,1940,0,0,162,97,28.09090909090909
1014070026,153,EAST   72 STREET,MANHATTAN,10021,122.7,117.5,,102308,98373,Multifamily Housing,1,12070367.1,MN,1407,26,10021,153 EAST 72 STREET,3,98373,D4,11092050,2142000,9195,1,16,38,37,2200,96173,1929,1980,0,90,78,112.75502424445732
5005890044,630,VICTORY BOULEVARD,STATEN ISLAND,10301,176,173.9,15,65100,72600,Multifamily Housing,1,12777600,SI,589,44,10301,630 VICTORY BOULEVARD,3,72600,D1,1840950,434250,24130,1,6,60,60,0,72600,1940,0,0,162,97,25.357438016528924
