PropertyId,PropertyName,BBL10digits,PostalCode,StreetNumber,StreetName,Borough_ll84,DOFGrossFloorArea,PrimaryPropertyTypeSelfSelected,ListofAllPropertyUseTypesatProperty,LargestPropertyUseType,LargestPropertyUseTypeGrossFloorArea,X2ndLargestPropertyUseType,X2ndLargestPropertyUseGrossFloorArea,X3rdLargestPropertyUseType,X3rdLargestPropertyUseTypeGrossFloorArea,YearBuilt_ll84,NumberofBuildingsSelfreported,Occupancy,MeteredAreas.Energy.,ENERGYSTARScore,WeatherNormalizedSiteElectricity_kWh,SourceEUI,SiteEUI,BBL,Borough_pluto,Block,Lot,ZipCode,Address,LandUse,BldgArea,BldgClass,AssessTot,AssessLand,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt_pluto,YearAlter1,YearAlter2,BldgFront,BldgDepth
3521602,3240 Henry Hudson parkway LLC,2057890024,10463,3240,HENRY HUDSON PKWY E,Bronx,163197,Multifamily Housing,Multifamily Housing,Multifamily Housing,163197,,,,,1938,1,100,Whole Building,100,155735.3,39.7,32.5,2057890024,BX,5789,24,10463,3240 HENRY HUDSON PKWY E,3,163197,D1,3785850,620100,55100,1,6,108,108,0,163197,1938,0,0,178,205.5
2977455,Arbor -3260 Henry Hudson Pkwy,2057890033,10027,3260,HENRY HUDSON PKWY E,Bronx,242697,Multifamily Housing,Multifamily Housing,Multifamily Housing,242697,,,,,2007,1,100,Whole Building,100,0,0,0,2057890033,BX,5789,33,10463,3260 HENRY HUDSON PKWY E,3,242697,D1,9164700,405000,44350,1,9,127,127,0,242697,2006,0,0,170,130
2737433,3215 Arlington Ave,2057890059,10463,3215,ARLINGTON AVENUE,Bronx,82000,Multifamily Housing,Multifamily Housing,Multifamily Housing,80000,,,,,1958,1,100,Whole Building,65,302458.6,104.6,73.2,2057890059,BX,5789,59,10463,3215 ARLINGTON AVENUE,3,82000,D4,1845000,281250,27250,1,6,69,69,0,82000,1958,0,0,161.5,94.5
2655271,Samson - 511 West 235th St,2057910388,10463,511,WEST 235 STREET,Bronx,64000,Multifamily Housing,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,60074,Retail Store,2926,Parking,1000,1936,1,100,Whole Building,,214328,113.9,86.5,2057910388,BX,5791,388,10463,511 WEST 235 STREET,4,64000,D7,1974150,275850,20425,2,7,55,51,3500,60500,1936,0,0,68,152
4978595,West 78th Realty: 530 WEST 236 ST,2057920430,10463,530,WEST 236 STREET,Bronx,103392,Multifamily Housing,Multifamily Housing,Multifamily Housing,120624,,,,,1954,1,100,Whole Building,89,411806.6,99.7,70.8,2057920430,BX,5792,430,10463,530 WEST 236 STREET,4,103392,D7,3563100,540450,30028,1,6,86,85,1000,102392,1954,0,0,200,155
2655312,Samson - 3555 Oxford Ave,2057930467,10463,3555,OXFORD AVENUE,Bronx,72553,Multifamily Housing,"Multifamily Housing, Parking",Multifamily Housing,70053,Parking,2500,,,1961,1,100,Whole Building,91,247256.7,93.7,64.5,2057930467,BX,5793,467,10463,3555 OXFORD AVENUE,3,72553,D1,2333700,300600,16700,1,6,57,57,0,72553,1960,0,0,143,95
2669046,3530 Henry Hudson Pkwy,2057950518,10463,3530,HENRY HUDSON PKWY E,Bronx,312000,Multifamily Housing,Multifamily Housing,Multifamily Housing,312000,,,,,1955,1,100,Whole Building,81,1139865.4,90.9,60.6,2057950518,BX,5795,518,10463,3530 HENRY HUDSON PKWY E,3,312000,D4,6741450,765000,74575,1,14,216,216,0,312000,1955,0,0,303.58,83
2805267,3555 Netherland Ave. - 35468,2057950537,10463,3555,NETHERLAND AVENUE,Bronx,60792,Multifamily Housing,Multifamily Housing,Multifamily Housing,66871,,,,,1939,1,100,Whole Building,80,219374.6,97.6,70.1,2057950537,BX,5795,537,10463,3555 NETHERLAND AVENUE,3,60792,D1,1458000,243900,18075,1,6,55,55,5112,55680,1939,0,0,81.5,141.67
2643983,525 W 236 ST,2057960107,10463,525,WEST 236 STREET,Bronx,68728,Multifamily Housing,Multifamily Housing,Multifamily Housing,68718,,,,,1910,1,100,Whole Building,86,223095,94.7,67.1,2057960107,BX,5796,107,10463,525 WEST 236 STREET,3,68728,D4,1801800,220500,21200,1,6,57,57,0,68728,1956,0,0,131.83,89.83
5857996,3620 Oxford Av.,2057960117,10463,3620,OXFORD AVENUE,Bronx,58542,Multifamily Housing,Multifamily Housing,Multifamily Housing,58542,,,,,2005,1,100,Whole Building,32,,154.6,65,2057960117,BX,5796,117,10463,3620 OXFORD AVENUE,3,58542,D1,2445300,387000,22008,1,12,31,31,5672,52870,2005,0,0,98,52
2816028,3660 Oxford Ave,2057960129,10463,3660,OXFORD AVENUE,Bronx,106934,Multifamily Housing,Multifamily Housing,Multifamily Housing,106934,,,,,1967,1,100,Whole Building,73,405191.4,101.2,69.8,2057960129,BX,5796,129,10463,3660 OXFORD AVENUE,3,106934,D3,1981350,277200,22000,1,12,77,77,0,106934,1967,0,0,113.33,64
2738947,3656 Johnson Ave,2057960135,10463,3656,JOHNSON AVENUE,Bronx,73911,Multifamily Housing,"Medical Office, Multifamily Housing",Multifamily Housing,86230,Medical Office,500,,,1932,1,100,Whole Building,,202450.2,74.7,54.6,2057960135,BX,5796,135,10463,3656 JOHNSON AVENUE,3,73911,D4,1800000,135000,13275,1,6,56,56,0,73911,1932,0,0,135,83
2682301,525 West 238th Street,2057970213,10463,525,WEST 238 STREET,Bronx,117929,Multifamily Housing,Multifamily Housing,Multifamily Housing,117929,,,,,1926,1,100,Whole Building,70,536213.7,112.8,75.3,2057970213,BX,5797,213,10463,525 WEST 238 STREET,2,117929,C6,2047950,434250,47950,1,5,70,70,0,117929,1926,0,0,291,193
2734736,Katz: 545 West 236th Street,2057980077,10463,545,WEST 236 STREET,Bronx,90025,Multifamily Housing,"Medical Office, Multifamily Housing",Multifamily Housing,102529,Medical Office,2500,,,1939,1,100,Whole Building,,294955.4,78.4,54.6,2057980077,BX,5798,77,10463,545 WEST 236 STREET,4,90025,D7,2542950,388350,28750,1,6,64,61,2500,87525,1939,1983,0,201,92
2718770,3640 Johnson Avenue - Elmwood Estates,2057980086,10463,3640,JOHNSON AVENUE,Bronx,120650,Multifamily Housing,Multifamily Housing,Multifamily Housing,120650,,,,,1954,1,100,Whole Building,77,477971.7,98.5,66.1,2057980086,BX,5798,86,10463,3640 JOHNSON AVENUE,4,120650,D7,2221200,325350,24100,1,6,86,84,2805,117845,1954,0,0,184,54
3265597,Atria Riverdale,2057990046,10463,3726,HENRY HUDSON PKWY E,Bronx,120000,Senior Care Community,Senior Care Community,Senior Care Community,163000,,,,,2000,1,100,Whole Building,9,2100575.2,234.3,133.1,2057990046,BX,5799,46,10463,3726 HENRY HUDSON PKWY E,8,120000,I7,12940200,240750,14250,1,14,205,205,120000,0,1999,0,0,150,95
2737828,3601 Johnson Avenue,2057990073,10463,3601,JOHNSON AVENUE,Bronx,115597,Multifamily Housing,"Medical Office, Multifamily Housing",Multifamily Housing,114500,Medical Office,1100,,,1955,1,100,Whole Building,,326777,88.8,64.8,2057990073,BX,5799,73,10463,3601 JOHNSON AVENUE,3,115597,D4,2674350,396450,29350,1,6,90,89,1000,114597,1955,0,0,184.67,139
2807764,3616 Henry Hudson Parkway,2058000001,10463,3616,HENRY HUDSON PKWY E,Bronx,207100,Multifamily Housing,Multifamily Housing,Multifamily Housing,207100,,,,,1950,1,100,Whole Building,96,659676.1,83.4,56.9,2058000001,BX,5800,1,10463,3616 HENRY HUDSON PKWY E,3,207100,D4,4527450,652500,72300,3,6,120,119,1500,205600,1954,0,0,210,81.33
2678570,6035 Broadway,2058021294,10471,6035,BROADWAY,Bronx,107627,Multifamily Housing,Multifamily Housing,Multifamily Housing,107627,,,,,1961,1,100,Whole Building,71,494789.4,120.4,82.8,2058021294,BX,5802,1294,10471,6035 BROADWAY,3,107627,D4,2353050,366750,28860,1,6,103,103,0,107627,1961,0,0,152.67,115.33
2806383,Horan Hall Residence,2058030600,10471,4381,POST ROAD,Bronx,144307,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,167809,,,,,1990,1,100,Whole Building,73,1199540.6,115.8,61.7,2058030600,BX,5803,600,10471,4381 POST ROAD,8,144307,W6,17101800,814500,72023,1,11,1,0,144307,0,1990,0,0,146.7,200
2806292,East Hill Residence Hall,2058030801,10471,4481,MANHATTAN COLLEGE PY,Bronx,614887,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,126040,,,,,2008,1,100,Whole Building,86,571839.9,86.6,51.7,2058030801,BX,5803,801,10471,4481 MANHATTAN COLLEGE PY,8,614887,W6,33601050,6526350,643425,15,3,1,0,614887,0,1943,2001,0,346,186
4398035,4410 Cayuga Avenue,2058030960,10471,4410,CAYUGA AVENUE,Bronx,59000,Multifamily Housing,Multifamily Housing,Multifamily Housing,59000,,,,,1931,1,100,Whole Building,90,157953.9,84.6,63.4,2058030960,BX,5803,960,10471,4410 CAYUGA AVENUE,3,59000,D4,945000,121500,11775,1,6,49,49,0,59000,1931,0,0,136,94
2683168,4445 Post Road,2058030985,10463,4445,POST ROAD,Bronx,62088,Multifamily Housing,Multifamily Housing,Multifamily Housing,62088,,,,,1940,1,100,Whole Building,76,211663.9,113,85.9,2058030985,BX,5803,985,10471,4445 POST ROAD,3,62088,D4,1215000,168750,16325,1,7,68,68,0,62088,1940,0,0,112.5,141.83
4863524,Methodist Home for Nursing and Rehabilitation,2058041150,10471,4499,WALDO AVENUE,Bronx,135135,Senior Care Community,"Parking, Senior Care Community",Senior Care Community,135135,Parking,0,,,1928,1,100,Whole Building,87,1108673.5,180.6,117.9,2058041150,BX,5804,1150,10471,4499 WALDO AVENUE,8,135135,N2,10315350,688500,65750,1,5,1,0,135135,0,1928,0,0,189,143
5840187,Golda Rivka 2 LLC,2058141155,10471,210,WEST 251 STREET,Bronx,75000,Multifamily Housing,Multifamily Housing,Multifamily Housing,75000,,,,,1960,1,100,Whole Building,32,344753.6,127.1,88.8,2058141155,BX,5814,1155,10471,210 WEST 251 STREET,3,75000,D1,1984050,307350,27325,1,6,70,70,0,75000,1960,0,0,145.67,134.17
2785361,Monroe Equities,2058141195,10471,6141,BROADWAY,Bronx,90000,Multifamily Housing,Multifamily Housing,Multifamily Housing,89868,,,,,1961,1,100,Whole Building,34,545507,131.3,84.9,2058141195,BX,5814,1195,10471,6141 BROADWAY,3,90000,D1,1740600,377550,27950,1,6,86,86,0,90000,1962,0,0,144.67,107.5
3116754,6225 Broadway,2058251554,10471,6225,BROADWAY,Bronx,78825,Multifamily Housing,Multifamily Housing,Multifamily Housing,87295,,,,,1950,1,100,Whole Building,75,267343.8,97.5,73.3,2058251554,BX,5825,1554,10471,6225 BROADWAY,2,78825,C9,2079000,806850,77975,1,3,96,96,0,78825,1950,0,0,388,60
2682247,255 Fieldston Terrace,2058261685,10471,255,FIELDSTON TERRACE,Bronx,85523,Multifamily Housing,Multifamily Housing,Multifamily Housing,85523,,,,,1965,1,100,Whole Building,90,311516.2,111.2,82.7,2058261685,BX,5826,1685,10471,255 FIELDSTON TERRACE,3,85523,D4,1924200,423000,41025,1,6,76,76,0,85523,1965,0,0,318,68
2921388,Pinnacle - 244 Fieldstone,2058271620,10471,244,FIELDSTON TERRACE,Bronx,63237,Multifamily Housing,Multifamily Housing,Multifamily Housing,67031,,,,,1961,1,100,Whole Building,92,307851.8,121.3,83.7,2058271620,BX,5827,1620,10471,244 FIELDSTON TERRACE,3,63237,D1,1704600,422100,31275,1,6,72,72,0,63237,1961,0,0,109.33,126
4044737,6255 Broadway,2058343001,10471,6255,BROADWAY,Bronx,55400,Multifamily Housing,Multifamily Housing,Multifamily Housing,62000,,,,,1958,1,90,Whole Building,82,181198.4,97.7,72.3,2058343001,BX,5834,3001,10471,6255 BROADWAY,3,55400,D1,1280700,393750,25000,2,6,50,50,0,55400,1958,0,0,124,79
2738951,(5334) - Riverdale Arms,2058363250,10471,5235,POST ROAD,Bronx,57414,Multifamily Housing,Multifamily Housing,Multifamily Housing,57410,,,,,1964,1,100,Whole Building,47,309791.7,136.3,95.6,2058363250,BX,5836,3250,10471,5235 POST ROAD,3,57414,D4,1934550,353700,26200,1,6,68,68,0,57414,1964,0,0,130.83,64.67
5510252,(9540) - 5400 Fieldston Road,2058451799,10471,5400,FIELDSTON ROAD,Bronx,151500,Multifamily Housing,Multifamily Housing,Multifamily Housing,151500,,,,,1939,2,95,Whole Building,100,494621.1,66.9,41.5,2058451799,BX,5845,1799,10471,5400 FIELDSTON ROAD,3,151500,D1,2896650,1353600,120325,2,6,127,127,0,151500,1939,0,0,183.67,188.33
2792132,Garthchester- 5500 Fieldston Road,2058451825,10471,5500,FIELDSTON ROAD,Bronx,263206,Multifamily Housing,"Multifamily Housing, Parking, Self-Storage Facility",Multifamily Housing,263206,Parking,6750,Self-Storage Facility,2500,1960,1,100,Whole Building,51,1081520.2,105.2,73.5,2058451825,BX,5845,1825,10471,5500 FIELDSTON ROAD,3,263206,D4,5750100,819000,100200,2,9,180,180,0,263206,1960,2001,0,207.33,63.5
2740440,5425 Valles Ave,2058451863,10471,5425,VALLES AVENUE,Bronx,110000,Multifamily Housing,Multifamily Housing,Multifamily Housing,121500,,,,,1965,1,100,Whole Building,65,518254.2,113,79.8,2058451863,BX,5845,1863,10471,5425 VALLES AVENUE,3,110000,D4,2667150,459000,55100,1,8,108,108,0,110000,1965,0,0,224.67,114
5034887,TRM: 6425 Broadway,2058512105,10471,6425,BROADWAY,Bronx,52100,Multifamily Housing,Multifamily Housing,Multifamily Housing,54705,,,,,1974,1,100,Whole Building,45,307814.2,131,85.9,2058512105,BX,5851,2105,10471,6425 BROADWAY,3,52100,D3,2654550,225000,22700,1,13,55,55,4000,48100,1974,0,0,89,54
4947629,6485 - 6495 Broadway,2058560378,10471,6485,BROADWAY,Bronx,127000,Multifamily Housing,Multifamily Housing,Multifamily Housing,127000,,,,,1961,3,100,Whole Building,55,586771,115.5,78.8,2058560378,BX,5856,378,10471,6485 BROADWAY,3,127000,D4,3096900,382500,36400,3,6,129,128,8000,119000,1961,0,0,150,75
5216875,Fieldstone Plaza Condo: 5775 Mosholu Ave,2058577501,10471,5775,MOSHOLU AVENUE,Bronx,71146,Multifamily Housing,Multifamily Housing,Multifamily Housing,55540,,,,,1962,1,100,Whole Building,60,264922.3,129.4,89.5,2058577501,BX,5857,7501,10471,5775 MOSHOLU AVENUE,3,52897,R4,2465548,256500,23675,1,6,68,68,0,52897,1962,0,0,0,0
