SourceEUI,YearAlter1,LandUse,BBL,logkBTU,DOF_Property_Area,BldgClass,AssessTot,AssessLand,BldgArea,LotArea,NumBldgs,NumFloors,UnitsTotal,UnitsRes,ComArea,ResArea,YearBuilt,BldgFront,BldgDepth,AreaUnitPrice
129.9,0,3,,16.0238579468463,70059,D1,2015100,330300,70059,18750,1,6,84,84,0,70059,1931,87,116,28.762899841562113
148.2,0,3,,16.4037247775581,89784,D4,3532500,370350,89784,21200,2,12,123,123,0,89784,1960,135,51.25,39.344426623897355
131.9,0,3,,16.7328407822284,140196,D1,4656600,126e4,140196,56e3,1,6,180,180,0,140196,1950,186,233,33.21492767268681
113.6,0,3,,15.8104472514123,64716,D4,1530450,293400,64716,17303,1,6,59,59,0,64716,1931,59,200,23.648711292416095
110.6,0,3,,15.7836838342135,64716,D4,1561500,293400,64716,17300,1,6,59,59,0,64716,1931,59,200,24.128499907287225
106.1,0,3,,16.2260976747596,105e3,D4,3173400,598500,105e3,34875,1,6,104,104,0,105e3,1939,232,80,30.222857142857144
130.3,0,3,,15.9670979785083,65990,R4,1941750,386988,54597,2e4,1,6,75,75,0,54597,1956,,,35.56514094180999
118.3,0,4,,16.0600638617194,79765,RM,5430609,279012,84143,19503,1,17,63,59,27732,56411,2005,,,64.54023507600157
108.9,0,3,,15.9506543913526,77670,D1,2405700,468e3,77670,25050,1,6,85,85,0,77670,1928,211,70,30.97334878331402
103.6,0,3,,15.9758541149302,83727,D1,2345850,438300,83727,22400,1,6,84,84,0,83727,1928,177,107,28.01784370633129
110.7,0,3,,16.5633390090749,141e3,D4,4493700,859500,141e3,55230,2,6,148,148,0,141e3,1954,60.83,218.83,31.870212765957447
6.2,0,3,,14.0898432222393,212202,D1,6066000,1161e3,212202,66e3,2,6,186,186,0,212202,1940,97.5,234,28.585969972007803
111.2,0,3,,15.8977913651124,72147,D1,2933100,423450,72147,21800,1,6,79,79,0,72147,1979,168,83.5,40.65449706848518
112.8,2008,3,,15.8534673855738,68040,D3,2349000,274500,68040,15500,1,6,66,66,0,68040,1932,108,105,34.523809523809526
88.7,0,3,,16.0553404347868,105882,D4,3235050,454500,105882,29600,1,6,96,96,0,105882,1932,140,161,30.55335184450615
69.3,0,3,,16.1568354792742,15e4,D4,4404600,567e3,15e4,48500,1,6,120,120,0,15e4,1942,160,170,29.364
117.6,0,3,,16.6283682418298,141645,D4,4840650,634500,141645,54800,2,6,150,150,0,141645,1954,217,65,34.174520809064916
12,0,3,,13.8730848853002,88272,D4,2471850,406800,88272,28500,1,6,72,72,0,88272,1925,195,94,28.002650897226754
110.7,0,3,,16.0952739251673,88296,D4,2509200,338400,88296,24500,1,6,78,78,0,88296,1939,131,185,28.418048382712694
193.6,0,3,,16.1680736807645,54300,D1,1507500,364050,54300,18500,1,6,54,54,0,54300,1924,130,95,27.76243093922652
125.8,0,3,,16.7955685289509,156510,D4,5314050,837e3,156510,52e3,1,6,130,130,0,156510,1941,235,160,33.953421506613
107.5,0,3,,16.1864082911404,99600,D4,3190500,419400,99600,22900,1,6,96,96,0,99600,1940,233,80.42,32.03313253012048
84.5,0,3,,16.1553325225987,122833,D4,4261950,589500,122833,3e4,1,6,98,98,0,122833,1931,300,78.33,34.697109083064
100.6,0,3,,15.8585614959504,76681,D4,2022750,375300,76681,2e4,1,6,72,72,0,76681,1929,200,80,26.378763970214266
132.5,0,3,,15.8695676227708,58864,D4,1673100,283050,58864,15e3,1,6,60,60,0,58864,1932,100,140,28.42314487632509
115.2,0,3,,17.0187829113679,213654,D4,8892000,2061e3,213654,85108,1,20,206,206,0,213654,1973,140,70,41.618691903732206
116.6,0,3,,15.6089597654469,51545,D1,2131200,370800,51545,15750,1,6,56,56,0,51545,1929,146.5,80,41.346396352701525
92.4,0,3,,15.6547126171247,68090,D1,1674000,366300,68090,15555,1,6,60,60,0,68090,1929,155,79,24.585107945366428
121.5,0,3,,16.1154979298005,82091,D1,3248550,868500,82091,31405,1,6,128,128,0,82091,1930,195,140,39.57254753870704
159.4,0,3,,17.2594272690679,196420,D4,7442550,1399050,196420,62526,1,20,213,213,0,196420,1974,140,70,37.89099887995113
79.1,0,3,,15.2884523673598,55146,D4,1838250,279450,55146,16712,1,6,63,63,0,55146,1953,179,89,33.334240017408334
134.8,0,3,,16.8002643074556,146748,D4,4006800,972e3,146748,37700,1,7,148,148,0,146748,1956,320,72,27.3039496279336
86.9,0,3,,15.3272509190892,52182,D4,1956600,432450,52182,17300,1,6,61,61,0,52182,1938,142,84.5,37.495688168333906
96.6,0,3,,15.4330716280363,52182,D1,1940850,432e3,52182,16200,1,6,61,61,0,52182,1939,142,84.5,37.19385995170749
121.9,0,3,,15.6897964939348,53455,D1,2347650,353700,53455,13e3,1,6,60,60,0,53455,1939,126.5,92.5,43.91824899448134
114.5,0,3,,16.0904400355073,84954,R4,2779204,580487,75133,24250,1,6,95,95,0,75133,1938,,,36.99045692305645
114.4,0,3,,15.6841011833506,56636,D1,2601900,436050,56636,16e3,1,6,60,60,0,56636,1937,100,140,45.94074440285331
106.2,0,3,,15.6319522007038,57909,D1,2245050,499500,57909,18300,1,6,66,66,0,57909,1937,142.33,87.67,38.768585194011294
125.8,0,3,,15.8284249358001,59500,D1,2918250,513e3,59500,18660,1,6,66,66,0,59500,1937,143.67,96.83,49.04621848739496
92.8,0,3,,15.5913812667173,63636,D4,1927350,323550,63636,12875,1,6,54,54,0,63636,1939,113.33,109.5,30.287101640580804
81.7,0,3,,15.4639886287911,63636,D4,1910700,311400,63636,12654,1,6,54,54,0,63636,1940,113,100,30.025457288327363
165.6,0,4,,16.069428463227,57518,D7,3077550,391050,57518,2e4,1,6,71,67,4500,53018,1941,100,165,53.50585903543239
100.4,0,4,,15.4317565229274,50141,RM,1792806,313655,40716,1e4,1,6,50,39,9205,31511,1939,,,44.031977600943115
151,0,2,,15.9240611648468,54545,C1,1135800,36e4,54545,24400,1,4,58,58,0,54545,1926,107,150,20.823173526446055
107.9,0,3,,16.412004027189,124343,D3,5261400,819e3,124343,2e4,1,9,144,144,0,124343,1927,163,89,42.31360028308791
90.8,0,3,,15.6331242412851,67810,D1,1831500,382950,67810,2e4,2,6,48,48,0,67810,1930,72,160,27.009290665093644
227.7,2006,4,,16.9915619973649,105191,RM,5485502,787513,51959,45898,1,5,84,83,699,51260,1923,200,160,105.57366385034354
121.2,0,3,,16.2080357650076,90273,D4,3051450,267300,90273,18e3,1,9,76,76,0,90273,1930,138,70,33.80246585357748
92.7,0,3,,15.4335614321245,54404,D4,1623150,174600,54404,13300,1,6,60,60,0,54404,1933,133,71,29.835122417469304
88,0,3,,15.5918125062342,67136,D4,2069100,210150,67136,15800,2,6,70,70,0,67136,1933,128.25,70,30.81953050524309
58,0,3,,15.8595994957011,133140,D4,3833100,891e3,133140,42166,1,6,106,106,0,133140,1950,389,75,28.789995493465526
168.8,2000,4,,16.5331747165208,89721,D6,4807350,1297350,89721,24027,1,7,56,52,9721,8e4,1931,218,111,53.58110141438459
121.2,0,3,,16.2487793276861,94027,D1,2860200,490500,94027,31280,1,6,106,106,0,94027,1927,103,228,30.41892222446744
106.3,0,4,,16.2131959632875,103459,C7,2649150,415800,103459,23e3,1,5,43,32,20682,82777,1923,150,140,25.605795532529793
210.2,1998,5,,16.2988660052595,57e3,O1,3910500,9e5,57e3,18300,1,4,2,0,57e3,0,1992,180,80,68.60526315789474
116.3,0,3,,16.1607000656236,89727,D4,2211750,314100,89727,26410,1,6,96,96,0,89727,1940,121.5,173.5,24.649770971948243
111.8,0,4,,15.9601877215005,76380,RM,2732852,540001,25491,19854,1,7,117,108,15492,9999,1951,,,107.2085049625358
118.8,0,3,,16.6992062806459,150507,D4,3459600,778500,150507,43200,1,6,134,129,7e3,143507,1948,410,120,22.986306284757518
112.6,0,4,,18.0560412930777,616738,RM,20557090,1623148,610764,52776,1,27,422,375,191236,419528,1960,,,33.65799228507247
66.1,0,6,,15.1572959276031,57880,E9,2379600,459e3,57880,62200,1,1,1,0,57880,0,1931,291,200,41.112646855563234
35.5,0,6,,15.2647797182456,12e4,E1,1903950,454500,12e4,80875,3,2,1,0,12e4,0,1929,85,306,15.86625
308.7,0,6,,16.6198068643922,53500,E1,1757700,326250,53500,47850,1,2,2,0,53500,0,1926,100,283,32.854205607476636
123.4,0,2,,15.6443673336663,50460,C1,1067400,148950,50460,11600,1,5,48,48,0,50460,1920,116.58,87,21.153388822829964
119.1,0,2,,15.6088996985563,50460,C1,1107000,148500,50460,11600,1,5,48,48,0,50460,1920,116.58,87,21.938168846611177
11.9,0,6,,13.9951079074728,100566,E7,4266450,143100,100566,19090,1,3,1,0,100566,0,1930,180.42,102,42.42437802040451
103.3,0,6,,15.6015160045096,57750,F9,1851300,201600,57750,30350,3,1,1,0,57750,0,1929,255,49,32.05714285714286
138.6,2007,5,,19.199577284994,1572198,K6,48697200,19126800,1572198,960770,2,3,18,0,1572198,0,1973,1102,500,30.973961294951398
175.6,0,2,,16.1314983916182,57716,C1,1617300,237150,57716,20016,1,4,81,81,0,57716,1928,200,89,28.021692424977477
82,0,8,,16.7416247646374,227500,W2,11601900,1057500,227500,82e3,1,4,1,0,227500,0,1962,614,420,50.997362637362635
97.9,1982,6,,16.1215646270971,102500,E1,3126150,837e3,102500,119665,1,1,1,0,102500,0,1970,218,369,30.499024390243903
69.9,0,6,,15.0866465609462,51e3,F1,504900,395100,51e3,66050,1,4,2,0,51e3,0,1930,80,180,9.9
59.5,0,6,,15.2979182989642,74009,E7,2623950,470700,74009,38375,2,2,1,0,73241,768,1956,78.83,136.83,35.45447175343539
227.4,0,5,,19.2785530685281,1037e3,K6,63679950,5882850,1037e3,522928,10,4,8,0,1037e3,0,1922,100,200,61.407859209257474
142.7,0,3,,17.5566270385106,295340,D4,5449050,981450,295340,106575,1,20,278,278,0,295340,1965,41,376,18.45009142005824
116.5,0,5,,15.6453282058899,53500,K1,4473900,931500,53500,66784,1,1,1,0,53500,0,1959,240,182.5,83.62429906542056
325.3,2006,5,,16.8648575483186,64868,K6,7447950,3681e3,64868,81776,1,2,1,0,64868,0,1952,156,208,114.8170130110378
244.9,0,5,,17.3529084083462,140373,K8,11369700,3311550,140373,424856,1,1,1,0,140373,0,1998,422,294,80.99634545104828
251.7,1996,8,,16.4690472749024,56433,I5,6126750,1359450,56433,40275,1,3,1,0,56433,0,1971,122.1,132,108.56679602360322
117.6,0,3,,17.6282876487344,385e3,D4,8756100,1341e3,385e3,128408,4,6,390,390,0,385e3,1954,135.83,160.83,22.743116883116883
147.6,0,3,,17.6389947659444,310050,D4,6273900,1872450,310050,138714,3,6,288,288,0,310050,1954,105.83,158.83,20.235123367198838
40.7,0,2,,15.6647620298298,156144,R3,1114516,322347,163806,114400,48,2,48,48,0,163806,1976,20.42,53.5,6.8038777578354885
114.3,0,2,,16.4047391818124,116531,R3,1425514,261207,116531,182949,27,3,88,88,0,116531,1983,24,28,12.232916562974658
84.1,0,8,,15.5651346705895,68400,W2,4201650,1012500,68400,47952,1,3,0,0,68400,0,1932,70,90,61.42763157894737
291.8,2013,5,,17.355186275923,118080,K6,5213700,1447200,118080,146175,1,1,29,0,118080,0,1988,340,450,44.15396341463415
107.3,0,2,,16.510637613776,138e3,R3,1710617,275531,116957,279235,24,3,125,125,1320,115637,1985,,,14.626033499491266
221.2,1996,6,,17.3084170980744,148650,F4,9439200,1738800,148650,266463,5,3,1,0,148650,0,1942,700,200,63.49949545913219
240.9,0,6,,16.665993809116,71798,F1,3622500,253350,71798,20104,1,3,1,0,71798,0,1943,200,100,50.454051644892616
150.6,0,4,,16.1697057211671,69918,RM,3019128,443693,69449,64e3,1,7,45,34,37527,31922,2002,60,200,43.47259139800429
674.1,2013,6,,18.5484907728698,168571,F4,5463000,3076200,168571,651937,3,1,1,0,168571,0,1972,320,399,32.40770951112587
131.2,1978,6,,16.756372621272,144300,F4,4562100,1771200,144300,200675,4,3,1,0,144300,0,1916,51,300,31.615384615384617
157.1,1966,6,,17.378513531426,224500,F4,5653800,2776050,224500,490105,1,2,7,0,224500,0,1916,255,210,25.183964365256124
19.6,2009,8,,14.5141227779553,102600,W2,2799000,547650,102600,25614,1,3,1,0,102600,0,1925,119,107,27.280701754385966
190.6,1961,6,,16.1832839609374,56e3,E3,1436850,481500,56e3,79500,1,1,2,0,56e3,0,1957,275,190,25.658035714285713
135.7,1995,6,,16.4609086353398,103825,E1,2828700,761400,103825,11e4,1,1,1,0,103825,0,1990,200,439,27.2448832169516
166.1,0,8,,16.5497677041512,92705,W9,6387300,2551500,92705,234e3,1,2,1,0,92705,0,2004,,,68.89919637560003
496.3,0,5,,17.4843837140426,79e3,K6,10354500,4492350,79e3,347239,1,2,4,0,79e3,0,1992,100,400,131.06962025316454
222.9,0,5,,17.2553778087853,139896,K8,9979650,4657500,139896,153993,1,1,1,0,139896,0,1998,482.57,300.33,71.33620689655173
303.5,0,5,,17.4064532608533,119500,K8,10107000,4171500,119500,136987,2,1,1,0,119500,0,1998,264,417,84.57740585774059
273.1,2000,5,,16.8578469747507,76727,K6,8536500,5184900,76727,232150,2,1,5,0,76727,0,1998,462,157,111.25809688896999
239.9,2000,5,,16.8701661104006,88428,O9,8024850,1971450,88428,166024,1,6,25,0,88428,0,1988,154,110,90.75010177771746
136.2,0,5,,15.9577659703643,62545,O1,4845150,1023300,62545,68894,1,6,10,0,62545,0,1985,125,105,77.4666240306979
120.4,0,3,,15.7655481772828,58380,D3,2195100,364500,58380,46500,1,5,60,60,1e4,48380,1971,164.83,57.83,37.60020554984584
54.3,1999,6,,15.9960297067288,163e3,E7,6216300,661500,163e3,7e4,1,3,1,0,163e3,0,1941,200,150,38.13680981595092
268,0,8,,16.8321037221856,76200,I6,5099850,713250,76200,44e3,1,6,1,0,76200,0,1971,183.83,86.67,66.92716535433071
356.6,0,8,,17.1751457337173,80703,I6,3316050,677700,80703,35700,1,6,0,0,80703,0,1971,154.17,78,41.089550574328094
281.8,0,8,,16.879686218733,76e3,I6,3184650,731250,76e3,43058,1,6,0,0,76e3,0,1968,128,99,41.90328947368421
283.8,0,6,,18.6507048069636,443492,F2,17674650,4858650,443492,1217249,2,3,1,0,443492,0,1994,1280,200,39.85336826819875
164.6,0,3,,18.2273006584007,500710,D4,10434600,1578600,500710,431e3,19,6,504,504,15500,485210,1957,246,81,20.83960775698508
188.2,0,8,,16.7788237666227,102880,I6,2179350,676350,102880,50615,2,3,0,0,102880,0,1957,217.75,174,21.18341757387247
94.8,0,3,,17.0238956591134,260961,D4,4705650,1342800,260961,267348,7,6,252,252,19185,241776,1952,246,81,18.032004782323796
118.9,0,3,,17.1433060196976,234456,D4,4176900,726750,234456,104800,3,6,183,180,30250,204206,1961,179.33,110.33,17.815283038182006
134.7,0,3,,17.029505763965,184694,D4,4236750,856800,184694,160386,7,6,168,168,23625,161069,1952,246,81,22.93929418389336
146.9,0,3,,17.0919187103136,180262,D4,3276900,627300,180262,94e3,4,6,162,162,17326,162936,1957,67,161,18.17854012492927
80.2,0,5,,15.3498556318845,57834,O9,4266450,3204e3,57834,105490,1,3,6,0,57834,0,1992,126,153,73.77061935885466
196.7,2001,5,,16.8433953545347,105e3,O1,5736150,499500,105e3,157487,1,4,12,0,105e3,0,1988,200,131,54.63
134.7,0,3,,17.392058555773,265404,D4,5596200,776250,265404,186100,5,6,208,208,39e3,226404,1960,179.33,110.33,21.085590269928108
111.6,0,3,,16.7966259028151,176611,D4,3325500,390150,176611,74923,3,6,136,136,25875,150736,1957,179.33,110.33,18.82951798019376
127.2,0,3,,16.9243464557866,176061,D4,3271950,390150,176061,74923,3,6,136,136,25125,150936,1953,179.33,110,18.58418389081057
197.4,2003,6,,17.4320854128696,188500,F1,7622550,2352150,188500,174240,1,3,1,0,188500,0,1999,114,747,40.43793103448276
48.7,2000,6,,15.3870682072404,98853,E1,3877650,1011600,98853,83269,1,6,1,0,98853,0,1920,170,125,39.226427119055565
196.3,0,5,,17.0861864925674,134127,K8,9046800,2272050,134127,502427,1,1,1,0,134127,0,2000,458,254,67.44950681070925
82.1,0,6,,15.2840399219216,52897,E9,1897650,715500,52897,58900,1,1,1,0,52897,0,1960,99,503,35.874435223169556
69,0,3,,16.3779632629195,187936,D4,3609900,543600,187936,172e3,4,6,144,144,27e3,160936,1959,173,73,19.208134684147794
53.6,0,3,,16.0602768591168,176086,D4,3315600,45e4,176086,103385,4,6,136,136,25150,150936,1960,179,110,18.829435616687302
105.6,0,4,,15.880719697797,74687,RM,3960490,976519,66627,27131,1,6,62,61,14396,52231,2007,100,150,59.44271841745839
599,1990,5,,17.4059742424179,60519,K6,4014450,958500,60519,97900,1,2,8,0,60519,0,1930,150,200,66.33371337926933
116.7,0,2,,16.0219144759478,77832,C6,1875600,446400,77832,37996,1,4,92,92,0,77832,1928,214,138,24.098057354301574
94.1,1982,3,,16.4627486196697,15e4,D4,3207150,657900,15e4,139515,1,6,108,108,0,15e4,1956,120,387,21.381
95.7,1982,3,,16.4796088715373,15e4,D4,3207150,658350,15e4,135042,2,6,108,108,0,15e4,1956,120,387,21.381
94.1,1982,3,,16.4627486196697,15e4,D4,3207150,657900,15e4,124392,1,6,108,108,0,15e4,1956,120,387,21.381
144.7,1983,3,,17.9415411082014,428e3,D4,9243000,1649250,428e3,218152,1,20,237,237,0,428e3,1956,104,291.5,21.595794392523363
127.6,0,3,,16.0565227546717,73690,D4,2750400,408600,73690,30060,1,6,66,66,2200,71490,1965,143,118.08,37.323924548785456
381.1,2002,5,,17.8523376342407,148639,K6,10494900,3140550,148639,403415,8,2,25,0,148639,0,1955,300,130,70.60663755811059
102.1,0,2,,15.7478483898289,67636,C6,2579400,706500,67636,143500,32,2,80,80,0,67636,1951,299,460,38.13649535750192
71.5,0,2,,15.9995391162286,124224,C6,2960100,1165500,124224,237600,67,2,132,132,6200,118024,1951,180,130,23.828728748068006
435,0,2,,18.0497387942824,158640,C6,4249350,1525950,158640,303600,88,2,176,176,0,158640,1951,30,30,26.786119515885023
375.7,0,2,,17.7270532420566,133021,C6,5499000,2402100,133021,305e3,74,2,140,140,9800,123221,1951,30,30,41.33933739785447
114.6,0,3,,16.956599113744,201824,D4,5174550,886050,201824,131200,4,6,192,192,0,201824,1954,65.83,30.83,25.638923022039005
153.7,0,3,,17.8882204220729,382016,D4,8356500,1687500,382016,25e4,3,6,384,384,0,382016,1954,68,82.83,21.87473823085944
297.1,1994,5,,16.6012167130158,54565,K6,4378950,1788300,54565,142444,1,1,17,0,54565,0,1964,95,190.17,80.25199303582883
149.9,0,3,,15.8640514932108,51745,D4,1189350,263700,51745,3e4,2,6,48,48,0,51745,1954,136,82,22.984829452120977
132.2,0,3,,15.7343906060592,51538,D4,1206450,218700,51538,3e4,1,6,48,48,0,51538,1954,136,82,23.408940975590827
84.6,0,3,,16.1539148547633,122514,D4,2701350,254700,122514,34800,1,6,105,105,0,122514,1952,137,174,22.049316812772418
41.9,0,8,,15.3239400926565,107867,W1,9668250,2106450,107867,146450,2,4,0,0,107867,0,1955,250,165.67,89.63121251170423
127.2,1986,5,,16.2522361180593,89902,RB,5353207,615150,61219,34880,1,8,132,0,61219,0,1984,,,87.44355510544112
164.1,0,3,,17.8720612965419,352070,D3,7943400,1434600,352070,167100,4,10,434,434,8070,344e3,1970,195,50,22.561990513250205
171.3,0,3,,15.9778074021082,50736,D1,1389150,364500,50736,19950,1,6,83,83,0,50736,1974,54,154,27.37996688741722
62.2,0,4,,16.0904184052785,156383,RM,9793340,1799987,115335,19537,1,14,51,47,72626,42709,2003,118,130,84.91212554731868
195.4,2000,5,,17.4438918881981,192691,K2,12209850,1906200,192691,142386,6,2,100,0,192691,0,1988,229.5,157,63.3649210393843
147.8,0,3,,16.1131320727602,67324,D1,3387600,522e3,67324,26985,2,8,71,71,7500,59824,2000,140,69,50.31786584279009
114,0,4,,15.9150488013432,71600,D6,3388950,36e4,71600,2e4,2,6,65,61,11900,59700,1998,90,132,47.33170391061452
127,0,3,,16.2248603403027,87612,R4,3190040,696620,69480,36466,1,10,80,80,0,69480,1983,,,45.91306850892343
280.4,0,5,,18.5794538666673,418e3,RC,42282005,3249006,419378,89e3,1,2,107,0,419378,0,2005,,,100.82075120774098
118.3,2006,3,,16.362554567157,107940,D1,3519000,643500,107940,36500,1,6,114,114,8778,99162,1963,176.5,114,32.60144524735964
139.8,0,3,,15.8030506036704,52200,D4,1191150,134550,52200,11250,1,6,53,53,0,52200,1937,70,136,22.81896551724138
120.6,0,3,,16.4772213214121,118746,D4,3157200,585e3,118746,49932,1,6,108,108,0,118746,1960,153,200,26.58784295892072
151.7,0,3,,16.6841120540405,116100,R4,3097799,681303,104712,57200,1,6,95,95,0,104712,1967,200,175,29.583992283596913
120.3,0,3,,15.6547402730336,52300,D1,1560150,175500,52300,12800,1,6,55,55,3300,49e3,1959,82,103,29.83078393881453
101.4,0,3,,16.5923053223942,158456,D3,5300100,409500,158456,26250,1,12,151,151,17892,140564,1985,175,135,33.448402080072704
65.1,0,3,,15.9550530549594,130500,D4,3568500,472500,130500,38814,1,6,141,141,0,130500,1962,243,150,27.344827586206897
128.5,0,3,,16.1264515430525,78474,D1,3971250,434700,78474,36575,1,6,103,103,0,78474,1972,175,114,50.605933175319215
146.7,0,3,,16.2662255277866,79050,D1,3582000,504e3,79050,36900,1,6,90,90,0,79050,1967,60,209,45.313092979127134
60.8,0,3,,16.2693447538512,191330,D1,5796450,828e3,191330,60508,1,6,176,176,13700,177630,1956,270,100,30.29556264046412
128.9,0,3,,16.6889605017012,137300,D1,2698200,882e3,137300,56300,1,6,120,120,7650,129650,1957,161.5,198,19.651857246904587
101.7,0,3,,15.902894599321,79290,D1,3590550,361800,79290,26438,1,6,86,86,3150,76140,1969,211,63,45.28376844494892
65.6,0,3,,15.1739402809359,59300,D4,2513700,168300,59300,14224,1,6,70,70,0,59300,1962,62,148.25,42.38954468802698
135.4,0,3,,16.0033680676496,65850,D4,1903500,266400,65850,22750,2,6,76,76,0,65850,1962,167,114,28.906605922551254
126.4,0,3,,16.5129640113309,117420,D4,3596850,415800,117420,35600,3,6,126,126,0,117420,1959,64,151,30.63234542667348
142,0,3,,16.8808621733983,151e3,D4,3671100,733500,151e3,62e3,1,6,175,175,0,151e3,1937,252,174,24.311920529801323
201.2,1972,8,,16.3693584290165,63899,I6,2123550,453600,63899,24e3,1,6,1,0,63899,0,1940,119,163,33.23291444310553
146.6,0,3,,15.9746939928467,59100,D1,1481400,188100,59100,15750,1,6,58,58,0,59100,1929,87,164,25.065989847715738
124.7,0,3,,15.8128970560802,59100,D1,1301400,188100,59100,15750,1,6,58,58,0,59100,1929,87,164,22.02030456852792
132.8,0,3,,16.1180796508303,75300,D1,2246400,412200,75300,3e4,1,6,84,84,7050,68250,1951,172,114,29.83266932270916
118.5,0,4,,16.1733250387567,89180,RM,4100858,576452,78596,23316,1,13,82,66,23640,54956,1988,,,52.176421191918166
107.8,0,3,,16.5296753600663,14e4,D1,4815450,598500,14e4,43800,1,6,146,146,0,14e4,1960,76,240,34.39607142857143
112.8,0,3,,16.135179291039,90180,D1,1789650,302850,90180,22e3,1,6,94,94,0,90180,1932,86,205,19.845309381237524
150.3,0,4,,16.2872000446085,78792,RM,3763772,330748,79634,23600,1,13,86,84,12036,67598,1989,,,47.26337996333225
122.4,0,3,,16.6238736770099,135480,D4,3605850,576e3,135480,42088,1,6,146,146,0,135480,1959,282.67,110.33,26.61536758193091
122.6,0,3,,16.0889615857032,79224,D1,2697750,375300,79224,27300,1,6,87,87,0,79224,1940,105,154,34.052181157225085
148.8,0,3,,16.623880623963,111444,D1,3330450,448200,111444,32300,1,6,121,121,0,111444,1925,182,155,29.88451599009368
114.3,0,4,,15.9786169739597,76099,RM,3028524,460334,71791,23814,1,11,68,63,21307,50484,1984,,,42.18528784945188
74.6,0,3,,15.6972326006701,88e3,D1,1650150,297e3,88e3,21600,1,6,71,71,0,88e3,1935,126,105,18.751704545454544
79.9,0,4,,15.4569312838059,64612,D7,1890450,163350,64612,11900,1,6,70,63,7900,56712,1925,105,115,29.25849687364576
