"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI","SiteEnergy","SourceEnergy"
74645,100,92,1,6,79,79,30,145.6,115,8584175,10868312
65347,100,77,1,6,75,67,NA,106.2,75.3,4920629.1,6939851.4
116222,100,52,1,11,101,100,18,177.9,131.4,15271570.8,20675893.8
113000,100,12,1,7,72,72,67,107.1,61.5,6949500,12102300
127725,100,44,1,6,123,122,53,106.4,67.9,8672527.5,13589940
67387,100,90,1,6,65,65,53,116.8,85.2,5741372.4,7870801.6
175000,100,52,2,16,142,142,35,139.4,103.2,18060000,24395000
55776,100,82,1,6,53,53,70,105.5,72.4,4038182.4,5884368
85000,100,54,1,7,87,87,100,55.8,23.4,1989000,4743000
79098,100,86,1,6,85,85,57,125.6,86.8,6865706.4,9934708.8
58180,100,89,1,6,60,60,100,58.3,23.6,1373048,3391894
53250,100,64,1,4,40,40,52,117,91.3,4861725,6230250
79095,100,86,1,6,65,65,45,122.5,97.9,7743400.5,9689137.5
53844,100,88,1,6,49,49,37,128.9,96.2,5179792.8,6940491.6
167750,100,59,1,14,166,166,47,141.8,100.2,16808550,23786950
51000,100,87,1,6,43,43,96,78.7,56.2,2866200,4013700
140000,100,50,1,16,126,126,3,200.6,151.5,21210000,28084000
288990,100,55,2,6,269,269,86,92.6,57.7,16674723,26760474
318060,100,50,2,30,266,266,78,107.2,70.3,22359618,34096032
80596,100,75,2,3,75,75,92,101.8,93.6,7543785.6,8204672.8
324113,100,82,30,4,360,360,48,153.6,119.1,38601858.3,49783756.8
270039,100,82,26,4,292,292,56,145.8,111.9,30217364.1,39371686.2
142820,100,82,16,4,158,158,15,196,154.8,22108536,27992720
240919,100,82,24,5,280,280,41,164.5,127.7,30765356.3,39631175.5
263626,100,82,19,6,326,326,45,164.3,129.3,34086841.8,43313751.8
84520,100,57,1,7,92,92,100,62.7,25.6,2163712,5299404
54115,100,88,1,6,59,59,28,136.2,104.4,5649606,7370463
80646,100,52,1,6,90,89,2,200.4,153.6,12387225.6,16161458.4
58730,100,88,1,6,53,53,22,154.9,123,7223790,9097277
56280,100,90,1,6,55,54,28,152,110.6,6224568,8554560
51365,100,89,1,6,61,61,73,117.2,81.8,4201657,6019978
66710,100,89,1,7,75,75,55,114.8,78.9,5263419,7658308
62610,100,68,1,6,64,64,61,119.7,87.5,5478375,7494417
56000,100,90,1,5,63,63,93,92.3,87.5,4900000,5168800
59710,100,77,1,6,55,55,57,135.4,104.2,6221782,8084734
54048,100,88,1,5,52,52,23,139.9,115.3,6231734.4,7561315.2
53274,100,88,1,5,52,52,4,128.5,83.6,4453706.4,6845709
53860,100,95,1,5,62,62,17,171.6,160,8617600,9242376
67224,100,76,1,6,72,72,46,121.9,92.5,6218220,8194605.6
50934,100,87,1,6,60,60,39,146.8,107.7,5485591.8,7477111.2
68546,100,88,3,5,80,71,25,140.4,89,6100594,9623858.4
66650,100,88,1,7,75,68,17,168,123.1,8204615,11197200
60717,100,36,1,7,81,81,58,132.7,83.2,5051654.4,8057145.9
249248,100,60,2,6,201,201,83,106.8,71.7,17871081.6,26619686.4
62337,100,90,1,6,51,51,97,76.4,28.3,1764137.1,4762546.8
126561,100,53,1,12,110,110,84,108.7,64.7,8188496.7,13757180.7
94350,100,86,1,7,99,98,47,141.5,100.6,9491610,13350525
69506,100,86,1,6,61,61,100,42.3,16.8,1167700.8,2940103.8
75630,100,86,1,6,72,72,100,45.4,18.4,1391592,3433602
55650,100,84,1,6,61,61,73,115.1,84.6,4707990,6405315
58069,100,52,1,6,65,62,97,72.3,30.1,1747876.9,4198388.7
66937,100,86,1,5,63,63,17,150.1,118.8,7952115.6,10047243.7
61616,100,77,1,6,68,67,100,57.5,22.5,1386360,3542920
70000,100,5,1,11,70,70,87,92,59.5,4165000,6440000
68948,100,6,2,11,180,180,100,49.6,17.2,1185905.6,3419820.8
50934,90,5,1,7,49,46,67,106.3,58.7,2989825.8,5414284.2
141020,100,54,2,6,130,130,45,131.8,90.7,12790514,18586436
83146,100,40,1,7,1,0,1,224.4,103.8,8630554.8,18657962.4
57432,100,55,1,6,65,65,29,160.3,115.7,6644882.4,9206349.6
64923,95,52,1,6,63,63,92,60.8,55.5,3603226.5,3947318.4
67000,100,19,16,3,45,45,4,169.4,99.1,6639700,11349800
69730,100,53,2,6,79,79,69,115.9,75.2,5243696,8081707
97013,100,36,1,4,131,131,69,108.4,71,6887923,10516209.2
66000,100,90,1,6,49,49,100,50.7,49.3,3253800,3346200
96000,100,94,1,5,85,83,NA,76.7,41.2,3955200,7363200
58800,100,91,1,5,55,54,79,106.7,73.4,4315920,6273960
54440,90,91,1,5,54,54,50,112.7,83.9,4567516,6135388
60750,100,67,1,5,62,58,NA,128.4,85.3,5181975,7800300
53400,100,92,1,5,70,63,84,92,60.7,3241380,4912800
65250,100,91,1,5,65,65,83,97.5,69.5,4534875,6361875
131140,100,90,2,6,100,84,4,175.3,111.6,14635224,22988842
72245,100,89,1,5,63,63,54,107.9,80.8,5837396,7795235.5
53472,100,91,1,5,66,66,49,141.3,105.9,5662684.8,7555593.6
68605,100,91,1,6,70,60,88,91.6,63.9,4383859.5,6284218
64123,100,92,1,6,75,69,41,133.3,85.5,5482516.5,8547595.9
74729,100,91,1,5,70,70,2,191,151.8,11343862.2,14273239
80000,100,89,1,5,67,67,91,75.1,60.7,4856000,6008000
32801,100,8,1,10,51,48,65,150.5,71.3,2338711.3,4936550.5
134200,100,51,2,20,117,117,34,142.4,104.5,14023900,19110080
234000,95,56,2,12,225,224,15,170.4,125.9,29460600,39873600
80117,100,60,1,7,69,69,41,134.5,88.8,7114389.6,10775736.5
152900,100,48,1,13,130,130,17,155.3,106,16207400,23745370
485000,100,50,1,20,339,339,54,117.2,75,36375000,56842000
540000,100,51,1,25,412,412,33,150.2,110.3,59562000,81108000
886807,100,42,1,30,589,569,21,153,105.7,93735499.9,135681471
261580,100,64,1,10,244,240,26,154.2,116.6,30500228,40335636
313340,100,63,2,10,252,252,85,103.1,70,21933800,32305354
85000,100,67,3,7,82,82,74,98,71.5,6077500,8330000
87075,100,34,1,15,73,73,40,132.8,81.7,7114027.5,11563560
129600,100,57,1,6,100,100,81,99.3,69.2,8968320,12869280
82500,100,55,1,6,66,66,80,90.9,60.9,5024250,7499250
130570,100,56,1,6,100,100,86,95.4,66.4,8669848,12456378
108570,100,53,1,6,78,78,78,99.9,71.3,7741041,10846143
112955,100,62,1,6,78,78,95,79.3,58.6,6619163,8957331.5
158710,100,89,1,7,121,121,66,108.7,82.6,13109446,17251777
111015,100,59,1,8,73,73,67,109.5,77.7,8625865.5,12156142.5
83200,100,64,1,7,61,61,73,107.6,75.7,6298240,8952320
125148,100,76,2,6,121,121,72,115.5,83.1,10399798.8,14454594
64310,100,51,1,6,60,60,61,119.6,83.3,5357023,7691476
141721,100,64,2,12,122,122,25,156.3,106.9,15149974.9,22150992.3
108700,100,68,1,10,108,108,60,131.7,92.3,10033010,14315790
82300,100,56,1,6,69,69,65,118.5,84.4,6946120,9752550
88100,100,53,1,6,60,60,83,105.4,77,6783700,9285740
228930,100,58,1,7,142,142,94,75.1,50.1,11469393,17192643
228891,100,64,1,14,160,160,73,106.7,75.4,17258381.4,24422669.7
231000,100,55,1,15,180,180,1,244.6,191.7,44282700,56502600
212433,100,62,1,11,125,125,67,105.3,75.5,16038691.5,22369194.9
155420,100,59,2,12,143,143,28,137.4,103.1,16023802,21354708
53622,100,31,1,13,36,36,25,178.9,111.3,5968128.6,9592975.8
92782,100,66,1,6,78,78,100,91.1,66.8,6197837.6,8452440.2
92161,100,63,1,9,69,69,74,105,71.8,6617159.8,9676905
82559,100,64,1,6,52,51,96,78.2,35.2,2906076.8,6456113.8
83880,95,47,1,6,67,66,54,121.3,84.1,7054308,10174644
77430,100,4,1,7,57,57,75,100.3,45.3,3507579,7766229
130400,100,83,1,6,85,85,89,100,71.6,9336640,13040000
61528,100,64,2,12,69,69,38,154.7,110.7,6811149.6,9518381.6
56000,100,90,1,6,54,54,100,63.9,56.7,3175200,3578400
63000,100,90,1,6,54,54,98,73,66.9,4214700,4599000
74000,100,94,1,6,72,72,96,80.2,73.2,5416800,5934800
87510,100,88,1,6,96,96,33,150.1,108.1,9459831,13135251
62287,100,87,1,5,56,55,68,113.3,82.8,5157363.6,7057117.1
70000,100,90,1,5,62,62,98,73.5,68.5,4795000,5145000
70447,100,43,1,6,72,72,100,72.8,33.5,2359974.5,5128541.6
67987,100,47,1,6,66,66,51,118.3,84,5710908,8042862.1
345000,100,55,1,20,401,401,41,139.9,104,35880000,48265500
153900,100,90,1,5,117,117,64,111.5,76.2,11727180,17159850
136195,100,55,1,13,138,138,NA,165.2,120.8,16452356,22499414
73771,100,53,1,10,56,56,49,136.8,95.4,7037753.4,10091872.8
61187,100,60,1,6,57,56,NA,142.8,111.7,6834587.9,8737503.6
72085,100,88,1,6,68,66,40,131,93.2,6718322,9443135
77531,100,57,1,6,74,74,76,104.6,76,5892356,8109742.6
72000,100,77,1,6,86,86,25,140.1,99.6,7171200,10087200
84890,100,77,2,6,92,92,63,131.1,97.1,8242819,11129079
76500,100,78,1,6,54,54,84,90.1,68.3,5224950,6892650
112886,100,57,1,6,103,102,78,99.4,70.5,7958463,11220868.4
71091,100,80,1,6,72,72,9,169.2,111.7,7940864.7,12028597.2
63600,100,92,1,6,61,61,73,105.3,67.2,4273920,6697080
61500,100,93,1,6,61,61,85,104.8,79.3,4876950,6445200
88178,100,94,2,5,66,66,99,80.1,60,5290680,7063057.8
170104,100,51,1,20,173,173,37,147.2,110.5,18796492,25039308.8
59005,95,13,1,7,25,24,16,136.9,78.3,4620091.5,8077784.5
186480,100,66,1,6,127,127,93,80.8,60.5,11282040,15067584
78551,100,68,2,6,78,78,97,74.1,28.8,2262268.8,5820629.1
69441,100,80,1,7,66,66,46,125.9,87.7,6089975.7,8742621.9
92800,100,63,1,7,87,87,22,157.4,125.1,11609280,14606720
112000,100,63,1,6,84,84,NA,75.3,43.9,4916800,8433600
70120,100,57,1,6,77,77,NA,175.9,138.4,9704608,12334108
103215,100,60,1,6,80,80,93,84.1,60.9,6285793.5,8680381.5
100488,100,63,1,6,85,85,93,88.1,62,6230256,8852992.8
44040,100,68,2,6,54,54,65,127.5,88.1,3879924,5615100
83250,100,76,1,6,67,66,97,79.2,57.8,4811850,6593400
56148,100,18,1,7,59,59,86,95.1,62.3,3498020.4,5339674.8
60928,100,47,1,6,60,60,80,102.4,69.1,4210124.8,6239027.2
80000,100,62,1,6,67,67,87,109.1,77,6160000,8728000
80000,100,78,1,6,49,49,100,76.6,52.8,4224000,6128000
65256,100,9,1,13,35,26,6,172,89.9,5866514.4,11224032
59352,100,63,1,6,56,56,65,115.6,85.4,5068660.8,6861091.2
80000,100,59,1,6,69,69,65,104.6,73.2,5856000,8368000
60074,100,81,2,7,55,51,NA,113.9,86.5,5196401,6842428.6
120624,100,63,1,6,86,85,89,99.7,70.8,8540179.2,12026212.8
70053,100,56,1,6,57,57,91,93.7,64.5,4518418.5,6563966.1
312000,100,62,1,14,216,216,81,90.9,60.6,18907200,28360800
66871,100,78,1,6,55,55,80,97.6,70.1,4687657.1,6526609.6
68718,100,107,1,6,57,57,86,94.7,67.1,4610977.8,6507594.6
58542,100,12,1,12,31,31,32,154.6,65,3805230,9050593.2
106934,100,50,1,12,77,77,73,101.2,69.8,7463993.2,10821720.8
86230,100,85,1,6,56,56,NA,74.7,54.6,4708158,6441381
117929,100,91,1,5,70,70,70,112.8,75.3,8880053.7,13302391.2
102529,100,78,1,6,64,61,NA,78.4,54.6,5598083.4,8038273.6
120650,100,63,1,6,86,84,77,98.5,66.1,7974965,11884025
114500,100,62,1,6,90,89,NA,88.8,64.8,7419600,10167600
207100,100,67,3,6,120,119,96,83.4,56.9,11783990,17272140
107627,100,56,1,6,103,103,71,120.4,82.8,8911515.6,12958290.8
59000,100,86,1,6,49,49,90,84.6,63.4,3740600,4991400
62088,100,77,1,7,68,68,76,113,85.9,5333359.2,7015944
75000,100,57,1,6,70,70,32,127.1,88.8,6660000,9532500
89868,100,56,1,6,86,86,34,131.3,84.9,7629793.2,11799668.4
87295,100,67,1,3,96,96,75,97.5,73.3,6398723.5,8511262.5
85523,100,52,1,6,76,76,90,111.2,82.7,7072752.1,9510157.6
67031,100,56,1,6,72,72,92,121.3,83.7,5610494.7,8130860.3
62000,90,59,2,6,50,50,82,97.7,72.3,4482600,6057400
57410,100,53,1,6,68,68,47,136.3,95.6,5488396,7824983
151500,95,78,2,6,127,127,100,66.9,41.5,6287250,10135350
263206,100,57,2,9,180,180,51,105.2,73.5,19345641,27689271.2
121500,100,52,1,8,108,108,65,113,79.8,9695700,13729500
54705,100,43,1,13,55,55,45,131,85.9,4699159.5,7166355
127000,100,56,3,6,129,128,55,115.5,78.8,10007600,14668500
55540,100,55,1,6,68,68,60,129.4,89.5,4970830,7186876
62560,100,56,1,6,73,73,73,131.6,89.9,5624144,8232896
60829,100,48,1,6,60,60,72,105.1,72.8,4428351.2,6393127.9
92640,100,59,1,6,72,72,84,92.2,63.1,5845584,8541408
95000,100,88,1,6,92,89,46,115.9,88.2,8379000,11010500
54635,100,58,1,6,63,63,98,69.2,24.5,1338557.5,3780742
62601,100,58,1,6,63,62,63,130.4,88.6,5546448.6,8163170.4
80000,100,55,1,6,64,64,76,96.7,67.7,5416000,7736000
104000,100,63,1,11,79,79,48,137.2,96.2,10004800,14268800
133990,100,66,1,11,123,123,66,120.6,80.3,10759397,16159194
111194,100,11,1,19,65,65,17,170,101,11230594,18902980
151800,100,56,1,12,92,92,85,102.4,67.3,10216140,15544320
116424,100,65,1,12,86,86,NA,197.7,156.7,18243640.8,23017024.8
81972,100,63,1,6,49,49,73,102.6,70.1,5746237.2,8410327.2
108549,100,61,1,6,90,90,73,109,77.7,8434257.3,11831841
72594,100,63,2,6,49,49,91,91.4,60.8,4413715.2,6635091.6
84925,100,47,1,6,72,72,63,112.4,77.1,6547717.5,9545570
59766,100,64,1,6,43,43,70,109.2,81.3,4858975.8,6526447.2
153600,100,54,2,12,123,123,50,120.9,84.5,12979200,18570240
64510,100,63,1,7,52,52,58,127.8,91.2,5883312,8244378
237000,100,58,2,6,176,176,70,104.2,72.2,17111400,24695400
359995,100,59,5,13,403,403,NA,134.9,102.1,36755489.5,48563325.5
196162,100,64,2,13,159,159,NA,114,77.3,15163322.6,22362468
180313,100,64,2,12,145,145,61,126.1,85,15326605,22737469.3
57250,100,66,35,2,52,52,NA,198.2,159.4,9125650,11346950
220338,100,56,1,13,183,183,98,73.5,25.2,5552517.6,16194843
172121,100,56,1,9,133,133,96,77.3,26.7,4595630.7,13304953.3
272000,100,54,2,15,196,196,NA,129.4,78.7,21406400,35196800
163943,100,63,2,6,104,104,69,113.4,81.5,13361354.5,18591136.2
178001,100,62,2,6,110,110,79,104,72.8,12958472.8,18512104
116844,100,54,1,6,106,106,NA,122.3,84.9,9920055.6,14290021.2
219744,100,54,1,16,185,185,27,160.1,111.3,24457507.2,35181014.4
160020,100,57,2,6,135,135,59,123.6,89.7,14353794,19778472
289346,100,48,21,3,177,177,51,107.7,74.4,21527342.4,31162564.2
214329,100,51,4,4,1,0,1,215.1,122.9,26341034.1,46102167.9
125976,100,37,1,8,137,137,60,119.8,73.6,9271833.6,15091924.8
126000,100,65,1,11,106,106,NA,137.1,92.2,11617200,17274600
189592,100,76,1,6,144,144,79,96.8,74.5,14124604,18352505.6
235467,95,69,8,6,270,270,98,79.2,67,15776289,18648986.4
175726,95,69,1,6,168,168,93,81.4,69.2,12160239.2,14304096.4
139416,100,76,1,6,126,126,66,107.1,83.4,11627294.4,14931453.6
425135,100,57,3,20,437,437,58,126.9,97.4,41408149,53949631.5
420189,100,57,1,20,435,435,57,127.5,97.4,40926408.6,53574097.5
428316,100,57,2,20,437,437,54,128.9,100.5,43045758,55209932.4
140653,100,63,1,7,116,115,67,106.3,80.6,11336631.8,14951413.9
395521,100,68,4,6,462,462,59,130.6,100.3,39670756.3,51655042.6
274516,100,102,1,15,126,124,5,157.2,104.3,28632018.8,43153915.2
96790,100,115,1,8,107,106,NA,93.9,31,3000490,9088581
104336,100,7,1,9,65,65,42,125.2,59.2,6176691.2,13062867.2
83700,100,101,2,7,46,45,88,92.4,34.7,2904390,7733880
43732,80,107,1,5,24,23,1,234.5,104.6,4574367.2,10255154
168727,100,76,1,11,88,85,27,131.7,72.8,12283325.6,22221345.9
196856,95,2,1,17,293,290,79,134.8,70,13779920,26536188.8
343761,100,111,1,13,260,259,13,147.9,71.8,24682039.8,50842251.9
114002,90,103,3,5,104,103,43,106.9,49.6,5654499.2,12186813.8
50457,95,17,2,13,59,54,NA,199.8,100.2,5055791.4,10081308.6
65020,100,11,1,12,60,56,4,187.3,104.2,6775084,12178246
105368,100,11,1,23,80,79,59,115.6,67.3,7091266.4,12180540.8
348770,100,11,1,31,271,266,18,160,75.4,26297258,55803200
114270,100,98,1,7,88,88,61,114.6,68,7770360,13095342
121580,100,115,1,6.5,124,120,69,104.9,68.2,8291756,12753742
927815,100,67,7,15,1026,1022,NA,136.6,96.9,89905273.5,126739529
112801,100,7,1,13,268,266,25,167.3,95.8,10806335.8,18871607.3
314209,100,6,2,12,378,377,26,162.8,90.6,28467335.4,51153225.2
61875,100,91,1,7,54,46,86,90.3,47.2,2920500,5587312.5
307693,100,12,1,40,304,302,37,145.2,65.6,20184660.8,44677023.6
784553,95,2,11,57,833,826,57,115,57.5,45111797.5,90223595
459912,100,8,1,51,494,491,48,139.6,80.1,36838951.2,64203715.2
437113,100,3,1,53,373,371,55,133,63,27538119,58136029
299542,100,10,1,25,249,246,62,114.9,67.2,20129222.4,34417375.8
212200,95,6,1,26,317,303,50,147.3,66.2,14047640,31257060
77735,100,14,1,11,99,99,48,152,87.9,6832906.5,11815720
94720,100,10,1,11,191,190,36,194.9,94.9,8988928,18460928
164069,100,12,1,8,164,158,38,189.7,97.1,15931099.9,31123889.3
136797,100,10,2,13,54,50,81,94.5,60,8207820,12927316.5
148500,100,90,1,14,2,0,25,139.9,83.6,12414600,20775150
99574,100,11,1,8,73,71,29,144.8,70.1,6980137.4,14418315.2
80976,100,85,1,9,201,0,81,177,98,7935648,14332752
54050,100,107,1,4,56,56,23,181.2,111.7,6037385,9793860
89445,100,80,1,11,84,84,85,92.4,59.1,5286199.5,8264718
57714,100,100,1,12,25,25,NA,232,188.9,10902174.6,13389648
368569,100,50,1,27,250,250,66,106.5,75.5,27826959.5,39252598.5
425059,100,50,21,33,370,370,51,126.7,84.5,35917485.5,53854975.3
52012,100,78,2,7,68,67,55,121.7,85.8,4462629.6,6329860.4
455765,100,88,1,30,275,275,32,115.3,67.9,30946443.5,52549704.5
80898,100,93,1,13,26,26,66,79.4,55.6,4497928.8,6423301.2
83000,0,114,1,12,122,122,100,56.2,35.9,2979700,4664600
100558,100,61,1,10,112,112,88,103,66.7,6707218.6,10357474
73040,100,93,1,10,38,38,55,95.3,64.4,4703776,6960712
60701,100,30,1,8,40,40,67,102,70.2,4261210.2,6191502
130074,100,82,1,6,107,107,90,85.3,60.5,7869477,11095312.2
79460,95,89,1,9,142,141,29,136.6,95.4,7580484,10854236
157042,100,29,1,17,192,189,68,118.6,76.8,12060825.6,18625181.2
68727,100,94,1,5,37,37,5,186.2,110.2,7573715.4,12796967.4
65780,100,79,1,12,67,67,99,66.5,63.3,4163874,4374370
122057,100,53,1,11,153,153,41,143,92,11229244,17454151
108711,100,68,1,12,128,128,65,123.4,92.4,10044896.4,13414937.4
60750,100,32,1,8,40,40,95,74.6,52.4,3183300,4531950
773181,95,89,1,12,453,429,42,143.6,75.2,58143211.2,111028791.6
54640,95,105,1,8,59,59,80,100.4,73.1,3994184,5485856
190000,100,105,1,12,1,0,61,94.1,51.8,9842000,17879000
68925,100,4,1,19,63,62,91,89.2,28.4,1957470,6148110
199483,100,17,1,34,187,186,29,152.7,82.6,16477295.8,30461054.1
88941,100,7,1,9,75,74,80,111.3,45.5,4046815.5,9899133.3
143418,100,94,4,6,144,144,68,108.3,72.2,10354779.6,15532169.4
83593,100,62,1,10,87,87,85,98.5,67.2,5617449.6,8233910.5
72050,100,89,1,10,103,103,93,97.8,67.4,4856170,7046490
61743,100,60,1,6,56,56,79,96,64.6,3988597.8,5927328
66000,100,67,1,8,81,80,63,129.9,75.1,4956600,8573400
51276,100,5,1,6,46,40,13,169.4,88.5,4537926,8686154.4
68515,100,90,1,13,65,0,10,156.6,96.7,6625400.5,10729449
174135,100,90,1,32,109,105,27,127.8,78,13582530,22254453
63224,100,100,1,6,43,43,68,106.3,79.4,5019985.6,6720711.2
229084,100,53,2,18,240,238,89,96.6,41.8,9575711.2,22129514.4
278782,90,91,1,17,318,299,4,189.9,94.4,26317020.8,52940701.8
120400,100,36,1,13,105,105,56,111.3,69.6,8379840,13400520
73566,100,11,1,11,46,46,66,104.1,58.3,4288897.8,7658220.6
73128,100,94,1,6,94,89,NA,130.9,82.8,6054998.4,9572455.2
248762,100,12,1,11,324,321,NA,183.3,77.6,19303931.2,45598074.6
51500,100,7,1,5,28,28,99,76.9,32.6,1678900,3960350
176955,100,65,1,6,114,114,100,63.1,45.2,7998366,11165860.5
147352,100,21,5,6,117,116,84,105.2,81.9,12068128.8,15501430.4
119235,100,21,4,6,73,72,49,127.2,63.1,7523728.5,15166692
90120,100,96,1,5,70,70,6,165,86.2,7768344,14869800
89000,100,9,1,7,35,32,26,182.3,84.2,7493800,16224700
53560,100,13,1,6,41,40,37,137.8,64,3427840,7380568
56034,100,8,1,10,50,49,44,131.8,60.1,3367643.4,7385281.2
50407,100,9,1,11,38,36,86,88.3,53.6,2701815.2,4450938.1
60502,100,11,1,8,56,56,87,104.1,50.4,3049300.8,6298258.2
68000,100,79,1,4,55,55,68,101.1,55.5,3774000,6874800
72552,100,29,1,6,101,101,73,123,80.6,5847691.2,8923896
65203,100,6,1,7,50,48,78,98.2,37.8,2464673.4,6402934.6
72267,100,99,1,3,60,60,60,111.1,74,5347758,8028863.7
148800,100,99,1,10,124,124,42,143.8,93.7,13942560,21397440
113628,95,97,2,4,102,102,60,93.7,51.9,5897293.2,10646943.6
41320,100,9,1,11,50,44,NA,128.4,61.3,2532916,5305488
134820,100,89,1,6,175,164,37,130.6,90.6,12214692,17607492
66695,100,9,1,6,80,80,69,118.8,88.5,5902507.5,7923366
57400,90,86,1,6,54,54,65,113,83.6,4798640,6486200
121113,100,9,3,8,137,136,NA,145.1,51.8,6273653.4,17573496.3
91997,100,90,1,7,84,84,65,119.3,40.5,3725878.5,10975242.1
48448,100,9,1,6,39,36,32,141.9,83.8,4059942.4,6874771.2
51200,100,93,6,5,68,68,95,94.4,71.3,3650560,4833280
71669,100,47,1,6,66,66,79,107.9,62.9,4507980.1,7733085.1
52693,100,47,1,6,58,58,75,112.4,72.5,3820242.5,5922693.2
77770,100,92,1,8,49,47,83,98.3,40,3110800,7644791
58676,100,9,1,13,67,67,6,198.2,105.9,6213788.4,11629583.2
139300,100,10,1,12,115,113,33,157.3,73.3,10210690,21911890
59735,100,8,1,12,60,60,64,125.9,66.5,3972377.5,7520636.5
165367,100,77,2,17,154,154,35,153.4,110,18190370,25367297.8
158063,100,7,1,12,159,156,45,139.5,58.3,9215072.9,22049788.5
46415,100,32,1,3,19,18,NA,127.5,50.1,2325391.5,5917912.5
59690,100,10,1,10,45,45,68,116.4,64,3820160,6947916
60675,100,80,1,6,47,47,99,98,68.3,4144102.5,5946150
73544,100,97,1,6,56,56,99,72.3,49.7,3655136.8,5317231.2
57700,100,91,1,10,59,59,71,104.5,73.5,4240950,6029650
68132,100,89,1,16,60,57,48,113.2,80.5,5484626,7712542.4
80190,100,76,1,6,63,63,84,98.4,68.4,5484996,7890696
65000,100,90,1,14,40,40,91,83.4,57.5,3737500,5421000
94821,100,89,1,16,45,43,NA,111.2,84.7,8031338.7,10544095.2
73401,95,89,1,11,60,57,87,97,62.7,4602242.7,7119897
72160,100,81,1,11,55,55,90,84.6,57.8,4170848,6104736
120000,100,88,1,17,43,41,100,82.6,57.6,6912000,9912000
97768,100,82,1,6,94,94,46,121.9,84.5,8261396,11917919.2
56000,100,63,1,8,72,72,50,118.8,83.9,4698400,6652800
214700,100,88,1,18,76,74,9,124.1,99.5,21362650,26644270
68134,100,75,1,6,62,62,80,95.8,66.3,4517284.2,6527237.2
120318,100,47,1,4,70,70,72,81.7,26,3128268,9829980.6
51023,100,18,5,8,34,34,97,121.4,72.5,3699167.5,6194192.2
61500,100,97,1,7,37,37,41,127.9,72.6,4464900,7865850
33867,100,8,1,5,29,27,88,93.3,29.7,1005849.9,3159791.1
78499,100,47,1,6,83,82,67,117.2,70.8,5557729.2,9200082.8
147170,100,37,1,7,201,201,60,133.2,91.7,13495489,19603044
144493,100,12,1,14,123,120,65,118.5,59.5,8597333.5,17122420.5
57031,100,93,1,5,58,58,60,138.2,95.7,5457866.7,7881684.2
223276,100,87,1,6,76,76,34,154.5,108.8,24292428.8,34496142
56350,100,87,1,6,66,65,NA,135.7,92.2,5195470,7646695
172800,100,87,1,12,159,159,53,129.5,79.5,13737600,22377600
70000,100,47,1,6,60,60,90,80.7,55.1,3857000,5649000
114500,100,80,1,6,82,82,98,80.2,55,6297500,9182900
72756,100,81,1,6,82,82,71,121.6,80.2,5835031.2,8847129.6
144595,100,58,1,15,144,134,61,125.5,87.8,12695441,18146672.5
140595,100,77,1,6,105,100,87,100.7,68.1,9574519.5,14157916.5
91574,100,92,1,12,50,49,86,102.7,72.5,6639115,9404649.8
75525,100,91,1,12,85,84,80,120.8,90.7,6850117.5,9123420
125000,100,61,1,12,119,111,61,109.4,74.7,9337500,13675000
63300,100,96,1,6,41,41,73,112.4,69.8,4418340,7114920
86040,100,94,1,6,54,54,82,111.2,76,6539040,9567648
111000,100,77,1,6,80,75,NA,80.7,53,5883000,8957700
54928,100,92,1,6,60,60,42,134.3,84.2,4624937.6,7376830.4
171003,100,11,1,15,97,96,41,120.6,85.1,14552355.3,20622961.8
67680,100,105,2,6,72,72,81,106.4,76.4,5170752,7201152
55274,100,13,1,9,64,64,41,138.4,89.5,4947023,7649921.6
111990,100,86,1,6,112,112,92,90.2,61.5,6887385,10101498
231000,100,91,1,15,186,186,49,137.7,92.4,21344400,31808700
50622,100,107,1,6,51,51,80,110.9,78.8,3989013.6,5613979.8
124315,100,91,1,12,68,67,NA,91.1,67.5,8391262.5,11325096.5
57850,100,90,2,7,72,72,78,117,83.3,4818905,6768450
138370,100,93,1,6,105,100,52,133.2,104.8,14501176,18430884
74990,100,97,1,6,62,62,64,126.8,97,7274030,9508732
139838,100,94,1,6,91,90,81,94.4,65.6,9173372.8,13200707.2
97485,100,11,1,6,56,56,47,114.9,81.7,7964524.5,11201026.5
55314,100,54,1,6,58,50,7,188.9,108.3,5990506.2,10448814.6
71820,100,79,1,6,54,54,99,68.3,21.8,1565676,4905306
110000,100,91,1,6,102,102,88,97.6,69.5,7645000,10736000
80700,100,92,1,6,73,73,99,76.1,66.7,5382690,6141270
53550,100,89,1,6,58,58,66,120.7,87.7,4696335,6463485
53550,100,89,1,6,58,58,59,125.7,91.6,4905180,6731235
49601.8,100,91,1,6,58,58,96,90.2,88.3,4379838.94,4474082.36
320000,100,77,1,33,321,321,30,157.4,104.2,33344000,50368000
52000,100,91,1,6,58,58,74,116.5,37.1,1929200,6058000
80500,100,89,1,6,78,78,65,108.5,76.4,6150200,8734250
101134,100,87,1,6,85,84,NA,97.2,67.2,6796204.8,9830224.8
65000,100,92,1,6,55,52,52,116.5,64.2,4173000,7572500
97850,100,85,1,6,90,90,50,127.1,96.5,9442525,12436735
